歌单名称,播放量,歌单链接,用户名称,用户链接
「999+评论」PHONK精选/新手入门,115万,https://music.163.com/#/playlist?id=7787909889,鼠moking,https://music.163.com/#/user/home?id=1712968512
【欧美】高燃·澎湃激昂，振奋人心,115万,https://music.163.com/#/playlist?id=6735957509,-FUSU-,https://music.163.com/#/user/home?id=43599298
节奏控丨极限运动歌单,115万,https://music.163.com/#/playlist?id=883439596,以梦灬为家,https://music.163.com/#/user/home?id=395268772
【健身氮泵】状态全开！干！,115万,https://music.163.com/#/playlist?id=2313216974,硬派老吴,https://music.163.com/#/user/home?id=277459923
力量训练爆炸歌单，莱维贝贝,113万,https://music.163.com/#/playlist?id=126338465,和熠林,https://music.163.com/#/user/home?id=100209799
帕梅拉女士的运动歌单,113万,https://music.163.com/#/playlist?id=4968889923,Lingoz,https://music.163.com/#/user/home?id=60835943
力量训练 请把自己当牲口训练！,112万,https://music.163.com/#/playlist?id=2739563688,小毕崽汁0629,https://music.163.com/#/user/home?id=545358711
HIIT一下 | 热力节奏 极速燃脂,111万,https://music.163.com/#/playlist?id=7479923898,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
燃向节奏 | 点燃生命中的每个瞬间,111万,https://music.163.com/#/playlist?id=6663760071,我为电狂,https://music.163.com/#/user/home?id=82296189
田径赛前御用.,111万,https://music.163.com/#/playlist?id=4981259817,在十字路口驻足,https://music.163.com/#/user/home?id=358423581
最强健身节奏Beat合辑，持续更新,110万,https://music.163.com/#/playlist?id=7597434845,BEATSOUL激灵,https://music.163.com/#/user/home?id=6407802177
鼓点/强节奏/运动慢跑/180步频,110万,https://music.163.com/#/playlist?id=2216366154,D_东风,https://music.163.com/#/user/home?id=316297145
帕梅拉运动歌单（我熟悉的）,109万,https://music.163.com/#/playlist?id=6909003766,idontevencare,https://music.163.com/#/user/home?id=57006382
美式后卫！练球必备歌单（持续更新中！）,107万,https://music.163.com/#/playlist?id=2269010187,xcry_30,https://music.163.com/#/user/home?id=1487356291
【皇叔蹦迪】刘皇叔蹦迪必备歌单,107万,https://music.163.com/#/playlist?id=5014671479,AkiraWands,https://music.163.com/#/user/home?id=58438366
健身房歌单_健身房音乐_跑步运动燃脂音乐dj,107万,https://music.163.com/#/playlist?id=4892870009,Jackoul,https://music.163.com/#/user/home?id=1848510778
「跑步必备节奏Ⅱ」【精选】,107万,https://music.163.com/#/playlist?id=73963644,Lncomparable,https://music.163.com/#/user/home?id=58236410
hiphop舒服律动合集,107万,https://music.163.com/#/playlist?id=390342397,Yoo_Sodu,https://music.163.com/#/user/home?id=74157430
小提琴＋钢琴，天作之合,105万,https://music.163.com/#/playlist?id=2455605927,四月----是你的谎言,https://music.163.com/#/user/home?id=625195722
韩国女团燃曲集,105万,https://music.163.com/#/playlist?id=6661373031,白豫彬的小甜歌,https://music.163.com/#/user/home?id=1377394984
黑化Bgm | 大反派的超强压迫感,105万,https://music.163.com/#/playlist?id=7536341830,我为电狂,https://music.163.com/#/user/home?id=82296189
适合跑步时听的歌：跑出性感与动感,105万,https://music.163.com/#/playlist?id=2427362459,Kindom78591,https://music.163.com/#/user/home?id=1532059124
动感普拉提，维密瘦身，节奏音乐,104万,https://music.163.com/#/playlist?id=2715566346,替代不了i,https://music.163.com/#/user/home?id=132634350
不要聊了，先上DJ,104万,https://music.163.com/#/playlist?id=7457585648,天生爱神丷,https://music.163.com/#/user/home?id=1947042779
奔跑！不停歇的灵魂！,104万,https://music.163.com/#/playlist?id=32386476,别情先生,https://music.163.com/#/user/home?id=31080099
一听就燃的NBA歌曲,104万,https://music.163.com/#/playlist?id=2165704643,truekinglebron,https://music.163.com/#/user/home?id=626592036
[拳击力量训练】MMA,103万,https://music.163.com/#/playlist?id=2761329979,孤独的幸存者1916,https://music.163.com/#/user/home?id=1699042728
【健身】力量训练 增肌 暴躁 充血,101万,https://music.163.com/#/playlist?id=317483117,fackyour,https://music.163.com/#/user/home?id=130667976
开心到爆炸的歌曲,101万,https://music.163.com/#/playlist?id=6804726357,笙禧年,https://music.163.com/#/user/home?id=1416333791
【街球BGM】美国街头篮球音乐收集,100万,https://music.163.com/#/playlist?id=2735153683,奋力爬上山巅的山羊,https://music.163.com/#/user/home?id=253722098
Cc红孔雀歌厅台柱子,100万,https://music.163.com/#/playlist?id=2768371448,By红孔雀歌厅台柱子,https://music.163.com/#/user/home?id=475549136
WE GO GYM !!!!!!【健身房】*精神氮泵,99万,https://music.163.com/#/playlist?id=5237870652,21_qz,https://music.163.com/#/user/home?id=1781583708
戦姫絶唱（全歌、强迫症歌单）,99万,https://music.163.com/#/playlist?id=86438069,乐祈_,https://music.163.com/#/user/home?id=59681788
「跑步必备节奏Ⅲ」【晨跑】,99万,https://music.163.com/#/playlist?id=74871056,Lncomparable,https://music.163.com/#/user/home?id=58236410
健身泵感max（持续更新）,99万,https://music.163.com/#/playlist?id=540692846,CaymanZhao,https://music.163.com/#/user/home?id=370862755
祖传卡点|运动节拍器|跳绳 跑步 居家有氧,98万,https://music.163.com/#/playlist?id=7295211200,菠萝甜心_Beth,https://music.163.com/#/user/home?id=317221384
健身必备兴奋剂，让你high爆不停歇！撸铁用,98万,https://music.163.com/#/playlist?id=652521652,中国单身狗协会会长CSCA,https://music.163.com/#/user/home?id=255365498
【节奏控】好听又带感的英文歌②,98万,https://music.163.com/#/playlist?id=328275886,原点FM,https://music.163.com/#/user/home?id=247176530
超魔性动感歌曲,98万,https://music.163.com/#/playlist?id=2415879254,无上至尊_KP91,https://music.163.com/#/user/home?id=510649468
篮球（德文）控球节奏大师必备,97万,https://music.163.com/#/playlist?id=2689548472,Gigsen12,https://music.163.com/#/user/home?id=575836587
暴雪游戏音乐精选,97万,https://music.163.com/#/playlist?id=31140015,雪羽星风,https://music.163.com/#/user/home?id=2672921
拉个勾说永远爱我DJ,96万,https://music.163.com/#/playlist?id=5439736930,浮世清欢小浩ov,https://music.163.com/#/user/home?id=1748690350
听孙燕姿的20首歌走一万步！,96万,https://music.163.com/#/playlist?id=99976388,跑嗨乐,https://music.163.com/#/user/home?id=43961809
跑步听的快节奏歌曲（跑不快）,96万,https://music.163.com/#/playlist?id=315357900,Susan_一只快乐的康妮,https://music.163.com/#/user/home?id=2886189
跑步/健身/散步/骑行运动音乐[不定时更新],95万,https://music.163.com/#/playlist?id=74659650,LUCIDDR3AMS,https://music.163.com/#/user/home?id=19528586
中文说唱｜节奏中感受潮流,94万,https://music.163.com/#/playlist?id=7741615787,AdeeL丨,https://music.163.com/#/user/home?id=589125151
【古风】女攻音，不仅燃还撩！,94万,https://music.163.com/#/playlist?id=624554506,看见彩虹的阿茗,https://music.163.com/#/user/home?id=278089407
听不腻的歌，跑不完的步！,93万,https://music.163.com/#/playlist?id=5051571687,Uareworthyoflove,https://music.163.com/#/user/home?id=2004363742
被床弹飞的电音^_^,93万,https://music.163.com/#/playlist?id=2958673472,Liangbi_,https://music.163.com/#/user/home?id=307722734
阿里木江·艾山 AlimjanHasan,93万,https://music.163.com/#/playlist?id=701858645,DJHANGE,https://music.163.com/#/user/home?id=255325880
健身 | 训练 | 是时候训练了！！,92万,https://music.163.com/#/playlist?id=703975339,LIONSTONE-C,https://music.163.com/#/user/home?id=436719645
韩国二代女团神曲集,92万,https://music.163.com/#/playlist?id=6927496640,白豫彬的小甜歌,https://music.163.com/#/user/home?id=1377394984
【运球专属】保罗·乔治 德芙带盐人 丝滑,91万,https://music.163.com/#/playlist?id=5245585482,君安余欢_,https://music.163.com/#/user/home?id=1406886816
蜜桃臀、马甲线，女生专用|锻炼BGM持续更新,91万,https://music.163.com/#/playlist?id=578756647,ming_yuan_,https://music.163.com/#/user/home?id=88640805
《肾上腺素》精神氮泵、举铁炸（持续更新）,91万,https://music.163.com/#/playlist?id=715688689,无什么君,https://music.163.com/#/user/home?id=478462289
「KPOP」韩文歌 | 男团女团蹦迪歌单♥,91万,https://music.163.com/#/playlist?id=2401677938,God--Sky,https://music.163.com/#/user/home?id=533116171
适合晨跑的治愈电音•人生就是一场长跑,89万,https://music.163.com/#/playlist?id=434958585,yin雪燕,https://music.163.com/#/user/home?id=58152516
BPM 120 | 健步如飞 挥汗如雨,88万,https://music.163.com/#/playlist?id=7489130468,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
健身减脂燃炸歌单Tiger的停不下来【更新中,88万,https://music.163.com/#/playlist?id=2129073198,SuperTiger18,https://music.163.com/#/user/home?id=254526761
hiphop授课.练习经典曲目！...持续更新...,88万,https://music.163.com/#/playlist?id=450038575,joeyoung_hiphop,https://music.163.com/#/user/home?id=130536420
星空电子「极致电音」逃离梦境的宇航员,87万,https://music.163.com/#/playlist?id=5389381525,PeterMckinnon,https://music.163.com/#/user/home?id=1647158309
健身房/ 游戏 / 超燃bgm 动起来（持续更）,87万,https://music.163.com/#/playlist?id=5153745038,告别也风趣,https://music.163.com/#/user/home?id=382444305
180步频跑步节奏歌单,86万,https://music.163.com/#/playlist?id=2883965164,强风吹拂的清风,https://music.163.com/#/user/home?id=251432075
究极氮泵，死亡练腿专用,85万,https://music.163.com/#/playlist?id=2254659259,Mrcornpoppy,https://music.163.com/#/user/home?id=1419844670
够跑一场马拉松的音乐（100首精选）,84万,https://music.163.com/#/playlist?id=399119590,万物皆喜丨悦圃,https://music.163.com/#/user/home?id=91852835
打球必备！（蓝牙耳机更带劲）,84万,https://music.163.com/#/playlist?id=2467798669,丶是阿小杰啊,https://music.163.com/#/user/home?id=1637511470
健身跑步中文励志燃歌,84万,https://music.163.com/#/playlist?id=2711058296,Jack3584,https://music.163.com/#/user/home?id=285743553
忘不掉的复古节奏旋律,84万,https://music.163.com/#/playlist?id=46439487,就不能享受享受吗,https://music.163.com/#/user/home?id=6777845
【歐美篇】節奏感強的英文歌,83万,https://music.163.com/#/playlist?id=818233886,Fankardashian-,https://music.163.com/#/user/home?id=546311975
「跑步必备节奏Ⅰ」,83万,https://music.163.com/#/playlist?id=73869967,Lncomparable,https://music.163.com/#/user/home?id=58236410
夜跑晨跑必备(自己听的哈哈),83万,https://music.163.com/#/playlist?id=2534758693,爱睡觉的乔燃,https://music.163.com/#/user/home?id=1334993401
『 NBA 』教练，我想打篮球。,83万,https://music.163.com/#/playlist?id=93295021,Yunnie宁西瓜星_Blue,https://music.163.com/#/user/home?id=48578227
适合运动时听的音乐！超带感，超有劲！,82万,https://music.163.com/#/playlist?id=2254997328,茜小姐驾到,https://music.163.com/#/user/home?id=1390507520
战歌—硬曲DJ车载,81万,https://music.163.com/#/playlist?id=7336311307,走心的三百里,https://music.163.com/#/user/home?id=6424442416
足球无关生死，却高于生死,80万,https://music.163.com/#/playlist?id=13322069,逢场作戏的小丑,https://music.163.com/#/user/home?id=10140436
【篮球】适合节奏感控卫的歌单,79万,https://music.163.com/#/playlist?id=6832204258,Hestiaswc,https://music.163.com/#/user/home?id=1348922221
华语燃脂频道｜燃烧我的卡路里,78万,https://music.163.com/#/playlist?id=7766508994,--苏麻离青--,https://music.163.com/#/user/home?id=93983257
"燃`中文跑步歌单,每天五公里！",78万,https://music.163.com/#/playlist?id=524203399,大丽丽丶,https://music.163.com/#/user/home?id=362746357
复古电子和赛博朋克更配哦,77万,https://music.163.com/#/playlist?id=3113151191,邋遢的梦想家,https://music.163.com/#/user/home?id=551182422
深蹲硬拉卧推，硬核爆炸向。,77万,https://music.163.com/#/playlist?id=625405094,凉子姐姐www,https://music.163.com/#/user/home?id=34067833
经典欧美复古迪斯科Disco DJ舞曲慢摇爵士,76万,https://music.163.com/#/playlist?id=76657034,只听干净的音乐,https://music.163.com/#/user/home?id=54281964
【车载】驾车必备歌曲,76万,https://music.163.com/#/playlist?id=587380958,BK-Bolag,https://music.163.com/#/user/home?id=328884147
【运动向BGM】忆热血沸腾到挥汗如雨的青春,76万,https://music.163.com/#/playlist?id=121419513,浅浅的涟漪,https://music.163.com/#/user/home?id=84972710
蹲腿专用【头疼炸裂不负责】,75万,https://music.163.com/#/playlist?id=2562662377,一大碗小星星,https://music.163.com/#/user/home?id=1304878431
“性与爱共缠绵 ”,75万,https://music.163.com/#/playlist?id=7423821563,薯片即是力量,https://music.163.com/#/user/home?id=355871649
彭于晏自律歌单,74万,https://music.163.com/#/playlist?id=2535047883,湖南下大雨,https://music.163.com/#/user/home?id=440870169
出手的时候要注意听节奏,74万,https://music.163.com/#/playlist?id=425728579,浅海大鲨鱼1997,https://music.163.com/#/user/home?id=112569599
黑胶专属英文歌曲『好听到爆炸』收藏不迷路,73万,https://music.163.com/#/playlist?id=3195440248,雾潵-,https://music.163.com/#/user/home?id=1741613359
说唱/盘点那些帅炸的歌曲,73万,https://music.163.com/#/playlist?id=2266392966,兰宝贝太帅咯,https://music.163.com/#/user/home?id=1465777976
新沙洞老虎女团神曲集,73万,https://music.163.com/#/playlist?id=2824367443,白豫彬的小甜歌,https://music.163.com/#/user/home?id=1377394984
〖自律必备〗运动/自律即自信,72万,https://music.163.com/#/playlist?id=2823741720,眼里只有_惠,https://music.163.com/#/user/home?id=1710489049
NBA主题曲✔打不动了要不要缓一缓,72万,https://music.163.com/#/playlist?id=2187257551,江琳安,https://music.163.com/#/user/home?id=274159827
(力量训练)精神氮泵,72万,https://music.163.com/#/playlist?id=530912537,拿铁大食怪,https://music.163.com/#/user/home?id=276161765
b-boy舞曲不仅炸，享受鼓点和旋律breaking,72万,https://music.163.com/#/playlist?id=908787982,夏亿亿,https://music.163.com/#/user/home?id=422831944
骑车去散心 | 轻轻松松 享受骑行的乐趣,71万,https://music.163.com/#/playlist?id=7486829511,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
少谈恋爱 多滑板酷girl酷boy,71万,https://music.163.com/#/playlist?id=5292857250,夢魚也超酷,https://music.163.com/#/user/home?id=1394475485
（力量训练）黑色类固醇 蹲腿 马泽发科,71万,https://music.163.com/#/playlist?id=2615384918,太岁_M390,https://music.163.com/#/user/home?id=327071072
『激燃酷爽』强劲节奏♥运动♡健身♥夜跑♡骑行,71万,https://music.163.com/#/playlist?id=104114745,L-ivv,https://music.163.com/#/user/home?id=90020638
踢球专用 | 聆听优质的足球BGM,71万,https://music.163.com/#/playlist?id=2171281194,Dream_d7,https://music.163.com/#/user/home?id=473161513
BPM 160 | 节奏有点猛 注意安全哦！,70万,https://music.163.com/#/playlist?id=7489682204,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
适合运动健身音乐,70万,https://music.163.com/#/playlist?id=103881087,菌橘,https://music.163.com/#/user/home?id=79775669
『快速兴奋』游戏/体育生训练必备,70万,https://music.163.com/#/playlist?id=7023711497,XinFei丶,https://music.163.com/#/user/home?id=2046965013
医学生期末复习防打盹提高记忆力bgm（精选,70万,https://music.163.com/#/playlist?id=320565654,头发浓密的医生,https://music.163.com/#/user/home?id=113255342
美式球員必备 (欧美系节奏控,70万,https://music.163.com/#/playlist?id=6841589794,小楷TuT,https://music.163.com/#/user/home?id=1770421692
颤抖吧，赘肉！燃烧吧，步伐,69万,https://music.163.com/#/playlist?id=68721975,超Fans炒饭,https://music.163.com/#/user/home?id=16560532
【质量讲话】国产励志说唱rap 励志强心剂,69万,https://music.163.com/#/playlist?id=2493157936,即将起飞的男孩,https://music.163.com/#/user/home?id=1414860354
【跑步音乐】180BPM 步频180走起！,68万,https://music.163.com/#/playlist?id=522168040,kastnerorz,https://music.163.com/#/user/home?id=51620026
都是懂哥 没人懂歌,68万,https://music.163.com/#/playlist?id=5058063786,designer_06,https://music.163.com/#/user/home?id=2033764280
高质量硬曲&Phonk【精选】,68万,https://music.163.com/#/playlist?id=5043452483,Cathy-四佬,https://music.163.com/#/user/home?id=2084049453
超硬核、热身运动...准备健身用的,67万,https://music.163.com/#/playlist?id=2900513716,阿白_aa_JO,https://music.163.com/#/user/home?id=611180870
超燃系爆炸电音,67万,https://music.163.com/#/playlist?id=929439302,大运华附彭于晏,https://music.163.com/#/user/home?id=502998643
人猿泰山，嗷~嗷~嗷~,67万,https://music.163.com/#/playlist?id=2071698732,乌卡卡先生,https://music.163.com/#/user/home?id=249242087
2023爆燃运动音乐,67万,https://music.163.com/#/playlist?id=2210566192,取个拉3风的名字,https://music.163.com/#/user/home?id=327575359
【节奏感强】爵士舞音乐,67万,https://music.163.com/#/playlist?id=2156124352,未若若若,https://music.163.com/#/user/home?id=253207670
BPM 180 | 马力全开 心情无限嗨,66万,https://music.163.com/#/playlist?id=7488779174,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
川渝说唱 建国巨匠,66万,https://music.163.com/#/playlist?id=487859923,鬫聞,https://music.163.com/#/user/home?id=347653554
高水平运动员热身专用,65万,https://music.163.com/#/playlist?id=3222243644,壮壮要提赋,https://music.163.com/#/user/home?id=1532192657
【泽野弘之】燃爆神曲选集【18-4更新全】,65万,https://music.163.com/#/playlist?id=59865708,人机茜补完计划Eve,https://music.163.com/#/user/home?id=55038022
【拳击BGM】黑市/街头/擂台/拳王/格斗/干架,65万,https://music.163.com/#/playlist?id=2809648227,奋力爬上山巅的山羊,https://music.163.com/#/user/home?id=253722098
一些古风快节奏，闯荡江湖时听～,65万,https://music.163.com/#/playlist?id=590230625,WOLF饕餮,https://music.163.com/#/user/home?id=413991420
精选Tabata音乐,65万,https://music.163.com/#/playlist?id=2909473293,Barbell_is_Medicine,https://music.163.com/#/user/home?id=72662502
热血日本动漫主题曲,65万,https://music.163.com/#/playlist?id=2512389246,说爱你的人还在吗,https://music.163.com/#/user/home?id=280473427
BPM 140 | 心率加速 脂肪在燃烧,64万,https://music.163.com/#/playlist?id=7489198708,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
把曲都听完 赛过普信男,64万,https://music.163.com/#/playlist?id=7250350270,9-Yihan,https://music.163.com/#/user/home?id=1494417059
【运动健身】动感节奏,64万,https://music.163.com/#/playlist?id=376538962,华伯伯的梦,https://music.163.com/#/user/home?id=119138988
【高能节奏•拳击嗨起】,64万,https://music.163.com/#/playlist?id=157351202,11笑颜,https://music.163.com/#/user/home?id=123381908
健身 夜跑 打拳御用精品（持续更）,63万,https://music.163.com/#/playlist?id=507813517,陆军迷彩,https://music.163.com/#/user/home?id=133934312
别坐着，跟着鼓点快步走,63万,https://music.163.com/#/playlist?id=115677632,风舞蹁跹,https://music.163.com/#/user/home?id=33627166
正能量｜励志｜积极｜振作｜治愈｜满血复活,62万,https://music.163.com/#/playlist?id=552375634,I丨I丨l,https://music.163.com/#/user/home?id=95359625
【欧美说唱】嗨到爆炸,62万,https://music.163.com/#/playlist?id=477797846,Playboi_Nurtay,https://music.163.com/#/user/home?id=75763764
街健歌单（力竭？不存在的）,62万,https://music.163.com/#/playlist?id=540891878,我不是猪佬叁,https://music.163.com/#/user/home?id=260579454
BPM 100 | 不急不躁 热身刚刚好,61万,https://music.163.com/#/playlist?id=7489236643,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
太极拳音乐 站桩 静心 苏全平整理,61万,https://music.163.com/#/playlist?id=2505028503,苏全平的violin,https://music.163.com/#/user/home?id=99247876
欧美健身歌单～变强是唯一的信仰,61万,https://music.163.com/#/playlist?id=2774038337,肌神庇佑,https://music.163.com/#/user/home?id=1437543464
『篮球』练球必备,61万,https://music.163.com/#/playlist?id=4917911873,喝着冰可乐去逛gai,https://music.163.com/#/user/home?id=1422430412
高能燃脂【健身房歌单】,61万,https://music.163.com/#/playlist?id=97491669,Shaelynko,https://music.163.com/#/user/home?id=76055391
[绝美人声+完美电音]好听到哭出声来,60万,https://music.163.com/#/playlist?id=7041818599,PG-CHENG,https://music.163.com/#/user/home?id=1790872937
节奏感超好的自嗨歌曲/音乐,60万,https://music.163.com/#/playlist?id=368432270,门神玉律,https://music.163.com/#/user/home?id=59401469
♬适合跑步健身听的励志歌单㊣♬,60万,https://music.163.com/#/playlist?id=517734052,爱健身的陈贰讯,https://music.163.com/#/user/home?id=246633419
英文跑步歌单/好听不吵有节奏,60万,https://music.163.com/#/playlist?id=2802348487,小花_Flora,https://music.163.com/#/user/home?id=88440081
俄罗斯战斗神曲,60万,https://music.163.com/#/playlist?id=2665458709,盆栽奶茶粉,https://music.163.com/#/user/home?id=364159011
Vogue｜时尚走秀音乐,60万,https://music.163.com/#/playlist?id=2530876982,Lily_eb,https://music.163.com/#/user/home?id=555552767
长跑 三公里专治不爽，五公里专治内伤,59万,https://music.163.com/#/playlist?id=2290152133,空杠都费劲,https://music.163.com/#/user/home?id=588033232
健身房｜臀腿重训专场｜超燃,59万,https://music.163.com/#/playlist?id=5248187940,irenerwang,https://music.163.com/#/user/home?id=575573261
带上耳机！！骑车专属,59万,https://music.163.com/#/playlist?id=2110373552,问题不大-哦豁被注册了,https://music.163.com/#/user/home?id=544762621
车载音乐 中文DJ,59万,https://music.163.com/#/playlist?id=2899925064,糟糕我又心动了,https://music.163.com/#/user/home?id=352307949
欧美爆燃卡点丨节奏感爆发的极致体验,58万,https://music.163.com/#/playlist?id=7514091574,芳心收集人,https://music.163.com/#/user/home?id=610336824
HOUSE DANCE 舒服的灵魂,58万,https://music.163.com/#/playlist?id=979399944,Ziv小泽叔,https://music.163.com/#/user/home?id=76452831
拉扎尔安格洛夫,57万,https://music.163.com/#/playlist?id=75532657,ZhunBerBer,https://music.163.com/#/user/home?id=61527812
2023居家运动莱美燃脂训练高效健身动感单车,56万,https://music.163.com/#/playlist?id=768423309,William_Chaos,https://music.163.com/#/user/home?id=268607242
运动健身跑步run燃脂各种节奏感踩点❤️时更,56万,https://music.163.com/#/playlist?id=4864260555,TPN_,https://music.163.com/#/user/home?id=301282776
F.I.R. 飞儿乐团出道即巅峰,56万,https://music.163.com/#/playlist?id=426089826,JunioryuanMusic,https://music.163.com/#/user/home?id=18575684
力量训练-暴躁摇滚〈今天又是核平的一天〉,56万,https://music.163.com/#/playlist?id=2899320443,你好吗TAT,https://music.163.com/#/user/home?id=275069486
跑步健身 运动好心情,56万,https://music.163.com/#/playlist?id=91583870,施晓白,https://music.163.com/#/user/home?id=53941520
[大胆、个性、自我] 风格多元的欧美说唱,55万,https://music.163.com/#/playlist?id=7579565421,xxxRayi,https://music.163.com/#/user/home?id=3685142094
蒙古呼麦 国风金属 畜牧业金属并不土,55万,https://music.163.com/#/playlist?id=899852453,云登瓜瓜,https://music.163.com/#/user/home?id=543454584
嗨而不噪运动会必备燃曲,55万,https://music.163.com/#/playlist?id=473630610,杜fu不甫,https://music.163.com/#/user/home?id=286588613
超燃跑步神曲【持续更新】,55万,https://music.163.com/#/playlist?id=41389737,诗与远方1981,https://music.163.com/#/user/home?id=29435227
适合在跑步机上跑步时听的歌,55万,https://music.163.com/#/playlist?id=36697097,Mandarin320,https://music.163.com/#/user/home?id=17075632
技术流说唱—只安排厉害的技术流说唱,54万,https://music.163.com/#/playlist?id=2725612297,SPRYY段子手,https://music.163.com/#/user/home?id=1398754661
拳击训练节奏，空击，跑步,54万,https://music.163.com/#/playlist?id=4937787044,坏男孩jzjt,https://music.163.com/#/user/home?id=379443055
喜欢马思唯，capper，PO8来来来,54万,https://music.163.com/#/playlist?id=2914919215,宇朔工作室,https://music.163.com/#/user/home?id=423803709
『燃脂标配』健身房音乐氮泵,54万,https://music.163.com/#/playlist?id=2069067014,S6-A032,https://music.163.com/#/user/home?id=81902495
节奏很适合滑板音乐合集,53万,https://music.163.com/#/playlist?id=443465973,AELS滑板店,https://music.163.com/#/user/home?id=318868439
『冷门』盘点云村那些冷门迷人的轻电音,53万,https://music.163.com/#/playlist?id=159610200,zrliao,https://music.163.com/#/user/home?id=46100970
DJ老歌国语热曲：油门加满，一路向北,53万,https://music.163.com/#/playlist?id=878709586,小凳子_46,https://music.163.com/#/user/home?id=543772587
篮球场上的音乐（NBA）,53万,https://music.163.com/#/playlist?id=2069964514,小宝吖T,https://music.163.com/#/user/home?id=428092685
能让我熬过40分钟的跑步歌单,52万,https://music.163.com/#/playlist?id=6599353988,吴彦祖__V,https://music.163.com/#/user/home?id=1598248120
运动系 | 阳光洒落在 我朝你奔跑的心里,52万,https://music.163.com/#/playlist?id=6633248523,尘埃之海,https://music.163.com/#/user/home?id=118121168
超燃『运动节奏』·健身房·燃脂瘦身·必备,52万,https://music.163.com/#/playlist?id=66842249,吴雪龙,https://music.163.com/#/user/home?id=39468344
THENX Chris Heria 纹身哥 克里斯 街头健身,52万,https://music.163.com/#/playlist?id=2795439388,Phoenix_1206,https://music.163.com/#/user/home?id=610918625
体育生热身专用bgm，拉满,52万,https://music.163.com/#/playlist?id=5343506620,橘少-,https://music.163.com/#/user/home?id=354079336
车载环绕DJ-火爆电音❤顶级BGM『纯爷们专属,52万,https://music.163.com/#/playlist?id=2637670085,AiK-888,https://music.163.com/#/user/home?id=1572866405
国外健身媒体推荐100首最适合跑步的音乐,52万,https://music.163.com/#/playlist?id=70576164,李也星,https://music.163.com/#/user/home?id=17787066
【HipHop】酷到没有男朋友,52万,https://music.163.com/#/playlist?id=18910552,白胖姨妈,https://music.163.com/#/user/home?id=9790958
踢球要音乐 | 踢球必备超燃BGM,51万,https://music.163.com/#/playlist?id=7768400166,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
踢球要音乐 | 踢球必备超燃BGM,51万,https://music.163.com/#/playlist?id=7768400166,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
健身房运动音乐,51万,https://music.163.com/#/playlist?id=2923692256,RapRoseeee,https://music.163.com/#/user/home?id=394289190
打球/训练 美式歌单,51万,https://music.163.com/#/playlist?id=5476242077,-Tymas,https://music.163.com/#/user/home?id=128147677
跳绳｜燃脂｜节奏卡点,51万,https://music.163.com/#/playlist?id=5355901195,Chennxl_,https://music.163.com/#/user/home?id=428007912
健身中文，（精神氮泵）,51万,https://music.163.com/#/playlist?id=2902964791,回憶總是如此伤堕,https://music.163.com/#/user/home?id=270583595
跑步运动健身动感舞曲中文歌单,50万,https://music.163.com/#/playlist?id=2979196066,小咖啡喜洋洋,https://music.163.com/#/user/home?id=310705928
【有氧必备】运动歌单,50万,https://music.163.com/#/playlist?id=139625386,有李说不清-_--,https://music.163.com/#/user/home?id=113447396
GYM力量训练（引爆你心中的呐喊）,50万,https://music.163.com/#/playlist?id=387545334,ediman,https://music.163.com/#/user/home?id=267926523
DJ万万岁（车载精选）,50万,https://music.163.com/#/playlist?id=2569590371,团结街街头霸王,https://music.163.com/#/user/home?id=1418610295
「欧美live」听全场的热闹驱散一个人的孤独,50万,https://music.163.com/#/playlist?id=480530730,URmykryptonite,https://music.163.com/#/user/home?id=250294293
街头篮球♥节奏后卫,50万,https://music.163.com/#/playlist?id=2076373906,总是像水母一样,https://music.163.com/#/user/home?id=258290183
部分穷人免费歌单和网易爸爸求你别下架了,49万,https://music.163.com/#/playlist?id=711688842,卢粥老窖,https://music.163.com/#/user/home?id=246453119
『KEEP』跑步/帕梅拉/节奏感动力歌单,49万,https://music.163.com/#/playlist?id=8426837963,天气之女1,https://music.163.com/#/user/home?id=6476373186
跑步燃曲 | 肆意摇摆，燃脂更痛快,48万,https://music.163.com/#/playlist?id=7393352613,Martin网易云Carlos,https://music.163.com/#/user/home?id=3574344945
『骑行』一听就40Km/h巡航！！！走起！！！,48万,https://music.163.com/#/playlist?id=891717839,TNUIOP,https://music.163.com/#/user/home?id=336885051
那些充满高级感的DJ,48万,https://music.163.com/#/playlist?id=580112425,账号己经紸销,https://music.163.com/#/user/home?id=392347604
【节奏控】有氧健身燃脂跑步单车运动节奏,47万,https://music.163.com/#/playlist?id=1991770007,王一刀专治人蝎子,https://music.163.com/#/user/home?id=48742126
英文嗨歌，迷人节奏.,47万,https://music.163.com/#/playlist?id=95209102,我总会想起远方的春海,https://music.163.com/#/user/home?id=69262007
夫赖专用歌单（持续更新中～）,47万,https://music.163.com/#/playlist?id=5089055380,DBL大菠萝,https://music.163.com/#/user/home?id=252324235
