歌单名称,播放量,歌单链接,用户名称,用户链接
JJ林俊杰专辑全收录,175万,https://music.163.com/#/playlist?id=973422761,Soya_HZQ,https://music.163.com/#/user/home?id=334984921
温暖爵士｜咖啡与猫，治愈周末时光,173万,https://music.163.com/#/playlist?id=6678233267,十三逆旅Cobain,https://music.163.com/#/user/home?id=341030416
迷死人的萨克斯风发烧专辑,170万,https://music.163.com/#/playlist?id=40097733,風中獨行,https://music.163.com/#/user/home?id=7319652
复古 白噪 低保真‖Lo-fi/Jazz hiphop,169万,https://music.163.com/#/playlist?id=2434306225,Nooresh-ho,https://music.163.com/#/user/home?id=307743232
爵士名家 ◆ 爵士钢琴 Beegie Adair,167万,https://music.163.com/#/playlist?id=9847478,大象与蚂蚁,https://music.163.com/#/user/home?id=414584
Norah Jones 诺拉-琼斯 女爵士歌手,163万,https://music.163.com/#/playlist?id=9385273,随风入梦,https://music.163.com/#/user/home?id=1702713
爵士舞基本功 力量 控制 乐感训练,163万,https://music.163.com/#/playlist?id=2390323423,AM76DANCE-路路,https://music.163.com/#/user/home?id=270322923
午夜•动人萨克斯风,162万,https://music.163.com/#/playlist?id=30256744,一株向日葵丶,https://music.163.com/#/user/home?id=32280150
"一张暧昧的""夜晚""专用单",162万,https://music.163.com/#/playlist?id=1988294285,中年少女阿钰钰,https://music.163.com/#/user/home?id=63087127
【Jazz/chanson】慵懒的猫，咖啡与书,155万,https://music.163.com/#/playlist?id=85726934,南风知意丨,https://music.163.com/#/user/home?id=52917609
德国Premium出品的爵士女声精选,152万,https://music.163.com/#/playlist?id=57243354,JACKIE-METAL,https://music.163.com/#/user/home?id=38829367
❤❤冷爵士酒吧 | 音乐咖啡馆,151万,https://music.163.com/#/playlist?id=565875869,黎明音乐时光,https://music.163.com/#/user/home?id=265028902
迭迭香小酒館•Sax混搭,149万,https://music.163.com/#/playlist?id=151626661,M先生-怪獸,https://music.163.com/#/user/home?id=58741873
"美国40－50年代""大乐队时代""作品精选",148万,https://music.163.com/#/playlist?id=140496064,Desperado-_-,https://music.163.com/#/user/home?id=44036761
