歌单名称,播放量,歌单链接,用户名称,用户链接
浪漫摇滚｜世界需要讲讲道理，而我最偏心你,63万,https://music.163.com/#/playlist?id=7513506118,雾月情书,https://music.163.com/#/user/home?id=110877577
「华语」摇滚｜血液中的自由与浪漫,63万,https://music.163.com/#/playlist?id=6854946998,回忆哆啦没有A梦,https://music.163.com/#/user/home?id=86621942
京味摇滚，太吊！,63万,https://music.163.com/#/playlist?id=2471012161,少年_阿一叁,https://music.163.com/#/user/home?id=42786288
霸气节奏高能嗓，女汉子气场不可挡,63万,https://music.163.com/#/playlist?id=78123132,朴露修夏,https://music.163.com/#/user/home?id=54614223
“摇滚七十二变”——听这些乐队的个性宣言,63万,https://music.163.com/#/playlist?id=513718654,螚安Vivienne,https://music.163.com/#/user/home?id=320509339
【节奏&朋克&国语摇滚】²³³³³,62万,https://music.163.com/#/playlist?id=2568605977,玄子CmAoT,https://music.163.com/#/user/home?id=2898528
制造梦境丨国产自赏梦泡浪漫机器,62万,https://music.163.com/#/playlist?id=552640960,陈北及,https://music.163.com/#/user/home?id=3432498
当摇滚抒情起来,62万,https://music.163.com/#/playlist?id=70307705,齊宣王啃牛角,https://music.163.com/#/user/home?id=2928531
国内独立乐队 | 与喜欢的人去浪漫现场,61万,https://music.163.com/#/playlist?id=7381232669,茶叶不喝咖啡,https://music.163.com/#/user/home?id=334767870
新裤子│ 中国新浪潮的扛把子,61万,https://music.163.com/#/playlist?id=755637575,骑行路上听民谣真是太好了,https://music.163.com/#/user/home?id=268207780
柔情摇滚｜对不起，我的温柔只唱给她or他,61万,https://music.163.com/#/playlist?id=2186193080,此生缘来缘去,https://music.163.com/#/user/home?id=439713613
皇后乐队：让摇滚披上华丽外衣招摇过市,61万,https://music.163.com/#/playlist?id=361153848,半截小丑,https://music.163.com/#/user/home?id=110029642
不痛不仰 谢天笑,61万,https://music.163.com/#/playlist?id=3024534615,甜甜甜棒棒糖,https://music.163.com/#/user/home?id=1561466698
国产优秀独立乐队大赏,60万,https://music.163.com/#/playlist?id=2440656315,洪世贤南京分贤,https://music.163.com/#/user/home?id=324726510
独立乐队指南丨优秀且神秘的时代浪潮,60万,https://music.163.com/#/playlist?id=5122649249,宋寂寞,https://music.163.com/#/user/home?id=2066796222
怀旧派对｜煤气灯咖啡馆,60万,https://music.163.com/#/playlist?id=2082454511,小粟元子,https://music.163.com/#/user/home?id=133121998
摇滚现场万人合唱（--live--）,60万,https://music.163.com/#/playlist?id=83705290,伽略利,https://music.163.com/#/user/home?id=667345
【持续更新】隐藏在网易云里的披头士原版,60万,https://music.163.com/#/playlist?id=2033197716,纳什维尔天际线,https://music.163.com/#/user/home?id=52358231
乐队|热爱生活者的精神信仰,59万,https://music.163.com/#/playlist?id=5453736776,曹弋凡,https://music.163.com/#/user/home?id=574981821
华北浪革/无边界音乐,59万,https://music.163.com/#/playlist?id=4909803103,余生走遍千山路,https://music.163.com/#/user/home?id=399938095
中国摇滚:一百支乐队一百种信仰,59万,https://music.163.com/#/playlist?id=7500223066,不二叔情感翻译官,https://music.163.com/#/user/home?id=556046321
国语摇滚邀请您及时行乐,59万,https://music.163.com/#/playlist?id=6709971389,少女的喜欢_,https://music.163.com/#/user/home?id=3277385997
「深海飞行」在梦与哀伤的轻波里依洄,59万,https://music.163.com/#/playlist?id=2658823542,塔希提岛的月亮,https://music.163.com/#/user/home?id=267181261
Beyond Live 1991 生命接触,59万,https://music.163.com/#/playlist?id=64264056,沁润大地,https://music.163.com/#/user/home?id=60464539
国产乐队/摇滚乐/独立音乐人,58万,https://music.163.com/#/playlist?id=2753978512,扼杀睡眠,https://music.163.com/#/user/home?id=50685420
“生命需要摇滚，活着就是浪漫”,58万,https://music.163.com/#/playlist?id=3104315401,蕭餭,https://music.163.com/#/user/home?id=482040781
脏手指 回春丹 倒车入库 画家,57万,https://music.163.com/#/playlist?id=2912430388,江湖人称鸡腿君,https://music.163.com/#/user/home?id=100384387
[个人向] Coldplay顶级菜谱,57万,https://music.163.com/#/playlist?id=2567948099,怎么能有这么帅的人,https://music.163.com/#/user/home?id=355792461
永远年轻，永远找不到对象。,56万,https://music.163.com/#/playlist?id=6774353814,梁山伯与伏地魔丨,https://music.163.com/#/user/home?id=1480067870
摇滚刺客/梅卡德尔/草东/散人/康士坦/醒山,56万,https://music.163.com/#/playlist?id=7638527160,肆玖音乐,https://music.163.com/#/user/home?id=383335179
夏日入侵企画/康姆士/橘子海/椅子乐团/棱镜,56万,https://music.163.com/#/playlist?id=5197189588,都不是我都不是,https://music.163.com/#/user/home?id=285128570
西郊有密林，助君出重围,56万,https://music.163.com/#/playlist?id=2204341377,独烛丶,https://music.163.com/#/user/home?id=376639259
力量训练-暴躁摇滚〈今天又是核平的一天〉,56万,https://music.163.com/#/playlist?id=2899320443,你好吗TAT,https://music.163.com/#/user/home?id=275069486
听摇滚 把头听烂 把腿听断 把钱听光,55万,https://music.163.com/#/playlist?id=7620708715,官琤,https://music.163.com/#/user/home?id=1369949585
谢天笑｜中国摇滚新教父,55万,https://music.163.com/#/playlist?id=2171711694,教父迈克先生,https://music.163.com/#/user/home?id=354125078
梦幻夜 | 缭绕在云雾间的浪漫主义情诗,55万,https://music.163.com/#/playlist?id=4916551536,后现代养猪专业户,https://music.163.com/#/user/home?id=306851500
一直游到海水变蓝,54万,https://music.163.com/#/playlist?id=3071911469,全华夏最重感情的狗,https://music.163.com/#/user/home?id=549703829
DreamRock | ‘ 梦幻的边境 疾驰的海风 ’,54万,https://music.163.com/#/playlist?id=2449021553,-林鹿言,https://music.163.com/#/user/home?id=313686939
迷幻-盯鞋-dream pop-后朋,54万,https://music.163.com/#/playlist?id=399136850,fake-ophelia,https://music.163.com/#/user/home?id=111170859
哪有正经人爱听摇滚？,53万,https://music.163.com/#/playlist?id=6638938136,管得着吗鸽鸽,https://music.163.com/#/user/home?id=333025238
『留声十年，绝版青春』 许巍北京演唱会,53万,https://music.163.com/#/playlist?id=31967223,南墨GEM,https://music.163.com/#/user/home?id=33477179
冲浪摇滚｜一同掀起欢乐的浪潮,53万,https://music.163.com/#/playlist?id=4885133469,Rhaast,https://music.163.com/#/user/home?id=107686788
Deca Joins歌单,53万,https://music.163.com/#/playlist?id=2519357049,后岛屿,https://music.163.com/#/user/home?id=1328123799
流行朋克 ！Pop punk kid,53万,https://music.163.com/#/playlist?id=458219794,Starl615,https://music.163.com/#/user/home?id=304186608
国语乐队邀请您及时行乐,52万,https://music.163.com/#/playlist?id=625683970,何小飯儿,https://music.163.com/#/user/home?id=434456227
夏日入侵企画 | 热血青年的烦恼与白日梦,52万,https://music.163.com/#/playlist?id=6858215930,云音乐VIP,https://music.163.com/#/user/home?id=1452176465
近些年的中国摇滚乐,52万,https://music.163.com/#/playlist?id=54732345,三岛之子,https://music.163.com/#/user/home?id=7805894
蒙古国HURD乐队【经典歌曲】精选,52万,https://music.163.com/#/playlist?id=645985975,拔牙死啦,https://music.163.com/#/user/home?id=321181220
摇滚│永远年轻 永远热泪盈眶,51万,https://music.163.com/#/playlist?id=6885112684,飞去克洛里,https://music.163.com/#/user/home?id=482340547
日系摇滚丨海盐少年的白日呓语,51万,https://music.163.com/#/playlist?id=5052663452,瀰生,https://music.163.com/#/user/home?id=41093466
国摇深挖 | 那些值得你反复咀嚼的歌词,51万,https://music.163.com/#/playlist?id=6764474011,南域之声,https://music.163.com/#/user/home?id=42727123
执迷英伦风【Brit-pop & Indie & Punk】,51万,https://music.163.com/#/playlist?id=63860081,苏措,https://music.163.com/#/user/home?id=19616298
另类软摇 | 叛逆外表下的极致温柔,51万,https://music.163.com/#/playlist?id=4883602771,后现代养猪专业户,https://music.163.com/#/user/home?id=306851500
【oasis】不死英伦…,51万,https://music.163.com/#/playlist?id=31813174,凝-冰痕,https://music.163.com/#/user/home?id=17439991
复古派对|一起跳欢乐的舞蹈吗,50万,https://music.163.com/#/playlist?id=2423552205,卧室坐家,https://music.163.com/#/user/home?id=122356259
〔女声金属〕悍妇女汉子的摇滚Girls gowild,50万,https://music.163.com/#/playlist?id=92386196,Megadeth-C,https://music.163.com/#/user/home?id=76646338
「国产后摇」 仍旧热爱，仍旧生活,50万,https://music.163.com/#/playlist?id=3041717967,阿尔戈的荒滩,https://music.163.com/#/user/home?id=74766700
宇宙孤獨丨太空里的后摇元素,50万,https://music.163.com/#/playlist?id=2144700053,浪漫纪事,https://music.163.com/#/user/home?id=439150504
Queen Forever (皇后乐队精选集),50万,https://music.163.com/#/playlist?id=2081543597,缪斯纠察官,https://music.163.com/#/user/home?id=1343612822
deca/椅子/茄子蛋/落日飞车/草东没有票,48万,https://music.163.com/#/playlist?id=2367986654,嗔岑,https://music.163.com/#/user/home?id=49624047
刘森/华北浪漫革命/无边界音乐,48万,https://music.163.com/#/playlist?id=6673286917,茶虹1999,https://music.163.com/#/user/home?id=503831901
抒情摇滚•心底深处最柔情的呐喊,48万,https://music.163.com/#/playlist?id=104454670,yin雪燕,https://music.163.com/#/user/home?id=58152516
你的烟熏到我没关系,48万,https://music.163.com/#/playlist?id=2024881178,Miudevil,https://music.163.com/#/user/home?id=35529329
欧美殿堂级摇滚,48万,https://music.163.com/#/playlist?id=46243538,黑瘦君,https://music.163.com/#/user/home?id=31429534
中国摇滚 【精选200首】,47万,https://music.163.com/#/playlist?id=688314452,当时光留下,https://music.163.com/#/user/home?id=296728775
我热爱的音乐节现场『摇滚乐』,47万,https://music.163.com/#/playlist?id=2041590104,Vinson小毛睿,https://music.163.com/#/user/home?id=99411777
和式Shoegaze浪潮◎日系噪声美学,47万,https://music.163.com/#/playlist?id=2134169961,明石AKashi,https://music.163.com/#/user/home?id=327424933
『数学摇滚』神仙打鼓了解一下,47万,https://music.163.com/#/playlist?id=775361595,明石AKashi,https://music.163.com/#/user/home?id=327424933
摇滚史上那些醉心的电吉他solo,46万,https://music.163.com/#/playlist?id=2163758633,双重性格的两栖类,https://music.163.com/#/user/home?id=38975819
【另类摇滚】底层青年的愤怒呐喊,46万,https://music.163.com/#/playlist?id=369602714,夕阳下的盛宴,https://music.163.com/#/user/home?id=62230165
落日飞车｜Sunset Rollercoaster,46万,https://music.163.com/#/playlist?id=3033255391,油馍饼,https://music.163.com/#/user/home?id=579097699
国摇 | 不仅是梦、幻觉与暗月光,45万,https://music.163.com/#/playlist?id=3082741989,-Alienate,https://music.163.com/#/user/home?id=1325022169
摇滚告白 // 深入骨髓的柔情与呐喊,44万,https://music.163.com/#/playlist?id=7107813522,银河味苏打,https://music.163.com/#/user/home?id=3348813589
硬摇｜这是最初的摇滚的样子 永远被需要,44万,https://music.163.com/#/playlist?id=5073267908,无能中年澡堂,https://music.163.com/#/user/home?id=112594540
没点毛病谁听二手玫瑰,44万,https://music.163.com/#/playlist?id=5166594883,Hello__張先生丶,https://music.163.com/#/user/home?id=1323103331
史上最伟大的100首贝斯伴奏曲（正序歌单）,44万,https://music.163.com/#/playlist?id=421573068,吠懦kluethunger,https://music.163.com/#/user/home?id=131514142
『Pop Metal』 流金，鎏金的岁月,44万,https://music.163.com/#/playlist?id=746436458,StingoScorpio,https://music.163.com/#/user/home?id=260750041
摇滚夏日|青春永不落幕，希望你永远年轻！,44万,https://music.163.com/#/playlist?id=6845362107,Tataaaaaaa_,https://music.163.com/#/user/home?id=1489554923
温暖如初—许巍,44万,https://music.163.com/#/playlist?id=7972091,活宝一只,https://music.163.com/#/user/home?id=755728
浪漫摇滚 | 独立音乐的终极浪漫美学,43万,https://music.163.com/#/playlist?id=7503503937,茶叶不喝咖啡,https://music.163.com/#/user/home?id=334767870
英伦有毒 慎重（自用未分类）,43万,https://music.163.com/#/playlist?id=62871476,Mr_Vanser,https://music.163.com/#/user/home?id=45159265
「后摇」遗世独立,43万,https://music.163.com/#/playlist?id=107417738,断鸢DarkEagle,https://music.163.com/#/user/home?id=15825940
皇后皮箱◇盘尼西林◇落日飞车,43万,https://music.163.com/#/playlist?id=881859218,对啊我是,https://music.163.com/#/user/home?id=89473551
公路摇滚 | 彳亍在面具下的独身主义,43万,https://music.163.com/#/playlist?id=5258074467,祖安第一文明选手,https://music.163.com/#/user/home?id=1982621941
【英伦】沦陷英伦摇滚,42万,https://music.163.com/#/playlist?id=107884432,平泽唯__,https://music.163.com/#/user/home?id=90268386
新裤子乐队&刺猬,42万,https://music.163.com/#/playlist?id=2046417800,勒令退伍,https://music.163.com/#/user/home?id=335989661
"狂浪炙热 | 比起过往,明天更值得期待",41万,https://music.163.com/#/playlist?id=8293298928,冬瓜公主_ts,https://music.163.com/#/user/home?id=6321879236
「英国摇滚」出来混一定得有的摇滚歌单,41万,https://music.163.com/#/playlist?id=72622629,怀旧女士BOOMBOOMBOOM,https://music.163.com/#/user/home?id=5781632
『摇滚』五十支伟大摇滚乐队 ● 经典曲目,41万,https://music.163.com/#/playlist?id=833767124,叶不白_,https://music.163.com/#/user/home?id=499595534
太空摇摆－大卫鲍伊漫游指南,41万,https://music.163.com/#/playlist?id=565134383,乐童音乐,https://music.163.com/#/user/home?id=15686185
摇滚乐 | 我有一个发烫的灵魂,41万,https://music.163.com/#/playlist?id=409877622,乘喷射机离开,https://music.163.com/#/user/home?id=51067316
刘森 华北浪革 无边界音乐,40万,https://music.163.com/#/playlist?id=5067236189,偷偷的叹了口气,https://music.163.com/#/user/home?id=1590851653
【中国摇滚&乐队】沉重肉身下的片刻解脱,40万,https://music.163.com/#/playlist?id=421769188,鼠一属二,https://music.163.com/#/user/home?id=58531020
『国摇』中国摇滚记忆,40万,https://music.163.com/#/playlist?id=2827705174,红色鼻子的杰克,https://music.163.com/#/user/home?id=585463675
《摇滚编年史》摇滚史上最重要的250个乐队,40万,https://music.163.com/#/playlist?id=601883143,超子要长胖,https://music.163.com/#/user/home?id=34291216
我说听英伦摇滚的都是有内涵的人，你服吗？,40万,https://music.163.com/#/playlist?id=7258636,墨_夏至,https://music.163.com/#/user/home?id=7009107
窦唯时期的黑豹乐队,40万,https://music.163.com/#/playlist?id=5069044781,教父迈克先生,https://music.163.com/#/user/home?id=354125078
侠盗猎车圣安地列斯 K-DST电台全歌,40万,https://music.163.com/#/playlist?id=6321518,TJNiiiaaann,https://music.163.com/#/user/home?id=3696250
国摇最强音｜摇滚乐漫游指南,40万,https://music.163.com/#/playlist?id=5461385035,帐号已注销,https://music.163.com/#/user/home?id=280339948
万能青年旅店【两张专辑合集】,39万,https://music.163.com/#/playlist?id=810550169,死就一定要死在你手里,https://music.163.com/#/user/home?id=97292607
华语浪漫摇滚乐队 I 音乐节总是要去的吧,39万,https://music.163.com/#/playlist?id=7472353248,其实每次见你都让我着迷,https://music.163.com/#/user/home?id=99515159
硬摇滚，柔情几许？,39万,https://music.163.com/#/playlist?id=36736855,帅到掉渣,https://music.163.com/#/user/home?id=520621
中国摇滚二十年（经典100首歌曲）,39万,https://music.163.com/#/playlist?id=8044353,wtosky,https://music.163.com/#/user/home?id=381622
十首经典摇滚反战歌曲,39万,https://music.163.com/#/playlist?id=2510536719,独音记,https://music.163.com/#/user/home?id=69805292
〔乐队极致浪漫〕独享黄昏再把月亮拥入怀,38万,https://music.163.com/#/playlist?id=4904371602,ASHESHUAN,https://music.163.com/#/user/home?id=292584589
后朋、太空、迷幻、自赏、梦泡、新浪潮,38万,https://music.163.com/#/playlist?id=425677420,Cosmosmos,https://music.163.com/#/user/home?id=49270226
中国★摇滚丨三十年摇滚经典,38万,https://music.163.com/#/playlist?id=611768683,KiII_LA_KiII,https://music.163.com/#/user/home?id=288627985
摇滚、节奏布鲁斯大集合,38万,https://music.163.com/#/playlist?id=813651172,Mrrrrr大昕,https://music.163.com/#/user/home?id=82448569
平淡的像一只猫,38万,https://music.163.com/#/playlist?id=2008129791,你住在我心里的原因,https://music.163.com/#/user/home?id=537371311
百家争鸣!20世纪影响世界的乐队,38万,https://music.163.com/#/playlist?id=112846408,半泽树,https://music.163.com/#/user/home?id=31925677
「硬摇滚」一听就硬的那种,37万,https://music.163.com/#/playlist?id=783689627,Mrrrrr大昕,https://music.163.com/#/user/home?id=82448569
嗨讓我給妳買包煙,37万,https://music.163.com/#/playlist?id=2763225632,睡觉拍肚子,https://music.163.com/#/user/home?id=566910460
Imagine Dragons （梦龙）乐队精选39首,37万,https://music.163.com/#/playlist?id=2333070623,任性汪6036,https://music.163.com/#/user/home?id=1344744917
滚青福利·一个乐队一首歌（排名不分先后）,36万,https://music.163.com/#/playlist?id=7489121793,雾月情书,https://music.163.com/#/user/home?id=110877577
英伦摇滚｜颓废青年自我救赎指南,36万,https://music.163.com/#/playlist?id=7347724912,Hyperfocus-,https://music.163.com/#/user/home?id=514716080
摇滚不打烊｜在热烈的风中 在livehouse相遇,36万,https://music.163.com/#/playlist?id=7457757389,雾月情书,https://music.163.com/#/user/home?id=110877577
永远摇滚 | 我向往的是真爱和自由,36万,https://music.163.com/#/playlist?id=8446196553,辉辉FKZ,https://music.163.com/#/user/home?id=2084329829
忘了摇滚有问题,36万,https://music.163.com/#/playlist?id=4630131,赟车车,https://music.163.com/#/user/home?id=3532738
黑豹乐队 | 致永不妥协的摇滚精神,35万,https://music.163.com/#/playlist?id=7095432074,网易云音乐,https://music.163.com/#/user/home?id=1
怪我天生太热血 把梦做成摇滚乐,35万,https://music.163.com/#/playlist?id=6758719934,YouTube热门日推,https://music.163.com/#/user/home?id=19389416
中国的那些经典摇滚乐,35万,https://music.163.com/#/playlist?id=9222531,三岛之子,https://music.163.com/#/user/home?id=7805894
夏日系列｜一起登上我的宝藏乐队海岛,35万,https://music.163.com/#/playlist?id=7431231155,雾月情书,https://music.163.com/#/user/home?id=110877577
爱在摇滚的岁月，永不老去。,35万,https://music.163.com/#/playlist?id=162822563,帐号已注销,https://music.163.com/#/user/home?id=47436889
循环无数次的摇滚乐,34万,https://music.163.com/#/playlist?id=2875176827,挥颖儿,https://music.163.com/#/user/home?id=484692370
夜阑人静｜摇滚与温柔力并存的苦涩灵魂,34万,https://music.163.com/#/playlist?id=2798575064,你丢的月亮吗,https://music.163.com/#/user/home?id=304641565
永生不死：英伦摇滚的沉浮,34万,https://music.163.com/#/playlist?id=20761599,帐号已注销,https://music.163.com/#/user/home?id=5680936
嘿，要不要一起听夏日入侵！,34万,https://music.163.com/#/playlist?id=2846834856,IMINSANE-,https://music.163.com/#/user/home?id=260796139
一期一会live,34万,https://music.163.com/#/playlist?id=7031464457,Liz_798,https://music.163.com/#/user/home?id=119489945
"乐队的夏天 | 嘿,这些乐队值得一听",33万,https://music.163.com/#/playlist?id=8021963223,网易云音乐,https://music.163.com/#/user/home?id=1
"乐队的夏天 | 嘿,这些乐队值得一听",33万,https://music.163.com/#/playlist?id=8021963223,网易云音乐,https://music.163.com/#/user/home?id=1
"乐队的夏天 | 嘿,这些乐队值得一听",33万,https://music.163.com/#/playlist?id=8021963223,网易云音乐,https://music.163.com/#/user/home?id=1
摇滚‖成为永远疯狂永远浪漫永远清澈的存在,33万,https://music.163.com/#/playlist?id=2686811103,-離契-,https://music.163.com/#/user/home?id=1342271829
与月球对话｜生命不息 摇滚不老,33万,https://music.163.com/#/playlist?id=7523989081,雾月情书,https://music.163.com/#/user/home?id=110877577
中老年美妆博主兼摇滚乐队主唱梁龙老师,33万,https://music.163.com/#/playlist?id=2920643026,港城西以北,https://music.163.com/#/user/home?id=256730516
治愈星球｜小乖不要慌，太阳下山有月光,33万,https://music.163.com/#/playlist?id=7500918121,雾月情书,https://music.163.com/#/user/home?id=110877577
国摇 | 中国摇滚乐队,33万,https://music.163.com/#/playlist?id=6882548910,乐子豪乐,https://music.163.com/#/user/home?id=541203629
摇滚.另類.后朋.迷幻,33万,https://music.163.com/#/playlist?id=2182127970,汤姆在杰瑞身边,https://music.163.com/#/user/home?id=249651189
治愈后摇：白鹿踏至噩梦消散,33万,https://music.163.com/#/playlist?id=2685299078,鱼饼好吃耶,https://music.163.com/#/user/home?id=1548006936
Beyond＆黃家駒『冷雨夜……』,33万,https://music.163.com/#/playlist?id=2268221545,莲岁岁平安,https://music.163.com/#/user/home?id=264953402
平克•弗洛伊德［ Pink Floyd ］,33万,https://music.163.com/#/playlist?id=20016982,Tiiiis,https://music.163.com/#/user/home?id=99928
尘封的英伦摇滚典籍,33万,https://music.163.com/#/playlist?id=23842680,凝-冰痕,https://music.163.com/#/user/home?id=17439991
郑钧，崔健，零点，黑豹，许巍，朴树,33万,https://music.163.com/#/playlist?id=631065701,凌非笑,https://music.163.com/#/user/home?id=349913810
国产宝藏乐队｜落日后的浪漫摇曳,32万,https://music.163.com/#/playlist?id=7616576446,LuuvLabel_official,https://music.163.com/#/user/home?id=6485739307
老摇滚（历史上伟大的乐队们）,32万,https://music.163.com/#/playlist?id=645656532,原野追逐w,https://music.163.com/#/user/home?id=343324913
不灭：21世纪英伦摇滚新篇章,32万,https://music.163.com/#/playlist?id=828849187,玛丽锁链不同意,https://music.163.com/#/user/home?id=68140853
德国战车精选,32万,https://music.163.com/#/playlist?id=3280321,Electronic_Hong,https://music.163.com/#/user/home?id=285956
爱你嘶吼的摇滚嗓,32万,https://music.163.com/#/playlist?id=69972787,BeTheOG,https://music.163.com/#/user/home?id=17834410
《让 我 們 興 奋 到 死 的 东 西 ！》,31万,https://music.163.com/#/playlist?id=7104174081,黑瓜阿姨,https://music.163.com/#/user/home?id=502602229
摇滚乐|耳机传达不出的情绪,31万,https://music.163.com/#/playlist?id=8447618522,乔Salome,https://music.163.com/#/user/home?id=3896766327
一路飞往胡志明-越战摇滚&精选,31万,https://music.163.com/#/playlist?id=2065416744,魔法士五毛一包,https://music.163.com/#/user/home?id=476915367
摇起来了 就是说,31万,https://music.163.com/#/playlist?id=992683535,有时候在问,https://music.163.com/#/user/home?id=645187958
速弹吉他英雄亦有温柔的心,31万,https://music.163.com/#/playlist?id=24564725,MISFITS88,https://music.163.com/#/user/home?id=7735276
毛川丨逃跑计划,31万,https://music.163.com/#/playlist?id=2642960595,叫我Dylan,https://music.163.com/#/user/home?id=39138590
后摇是味止痛剂,31万,https://music.163.com/#/playlist?id=322072,Roby,https://music.163.com/#/user/home?id=91262
《21世纪街头自闭指南》,30万,https://music.163.com/#/playlist?id=4931935918,争做文明美德好公民,https://music.163.com/#/user/home?id=1735824929
万能青年旅店 冀西南林路行,30万,https://music.163.com/#/playlist?id=5392034431,爱尚心花漾,https://music.163.com/#/user/home?id=52595978
美式摇滚｜不落之辉，传奇之根,30万,https://music.163.com/#/playlist?id=3196569458,CallMeProphet,https://music.163.com/#/user/home?id=118824759
爱上The Beatles甲壳虫乐队,30万,https://music.163.com/#/playlist?id=2176500647,by福福轩高,https://music.163.com/#/user/home?id=310184650
致郁后摇：52赫兹鲸的失乐频率,30万,https://music.163.com/#/playlist?id=2648771599,鱼饼好吃耶,https://music.163.com/#/user/home?id=1548006936
Linkin Park林肯公园现场合辑,30万,https://music.163.com/#/playlist?id=75522461,_Chester,https://music.163.com/#/user/home?id=39042745
最真实的beyond,30万,https://music.163.com/#/playlist?id=625744730,驹歌驹乐部,https://music.163.com/#/user/home?id=287392542
约翰列侬John Lennon ,30万,https://music.163.com/#/playlist?id=7538120,FurEris,https://music.163.com/#/user/home?id=409667
表白困难症 | 嘿 我有话要对你说,29万,https://music.163.com/#/playlist?id=7490706522,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
爱摇滚乐，快乐的坚持信仰,29万,https://music.163.com/#/playlist?id=8446120276,辉辉FKZ,https://music.163.com/#/user/home?id=2084329829
著名英文摇滚歌曲——让你随节拍而动。,29万,https://music.163.com/#/playlist?id=37027027,27DontWannaTalk,https://music.163.com/#/user/home?id=42290591
【摇滚】愿有人懂你的洒脱和温柔,29万,https://music.163.com/#/playlist?id=7034348698,少女的喜欢_,https://music.163.com/#/user/home?id=3277385997
哈雷戴维森摩托党,29万,https://music.163.com/#/playlist?id=96797974,孤魂追月丶,https://music.163.com/#/user/home?id=54666419
『华语摇滚』从未没落，依旧灿烂,29万,https://music.163.com/#/playlist?id=2350166994,包子是个小天使,https://music.163.com/#/user/home?id=322657040
你说后摇是孤独的 我说后摇是温暖的,29万,https://music.163.com/#/playlist?id=66870176,身残志坚刘二狗,https://music.163.com/#/user/home?id=33940646
温情摇滚 点亮你心中那盏希望的灯,29万,https://music.163.com/#/playlist?id=39268797,Sunshine-Miss-lin,https://music.163.com/#/user/home?id=31867249
摇滚诗人/夏企/野外/还潮/后花园/声玩,28万,https://music.163.com/#/playlist?id=7639160377,肆玖音乐,https://music.163.com/#/user/home?id=383335179
大哥你玩摇滚你玩它有啥用啊,28万,https://music.163.com/#/playlist?id=546124158,新世纪摇滚战士_,https://music.163.com/#/user/home?id=307993969
硬式摇滚 | 流行金属 宣泄放空,28万,https://music.163.com/#/playlist?id=2104955846,大卫鲍伊去了火星,https://music.163.com/#/user/home?id=1320052467
[英伦摇滚] 英伦半岛的忧郁艺术,28万,https://music.163.com/#/playlist?id=5304012281,钢琴和架子鼓,https://music.163.com/#/user/home?id=3288055352
开头就抓耳的电吉他独奏,28万,https://music.163.com/#/playlist?id=2050618294,请问小刘今天什么时候去练琴,https://music.163.com/#/user/home?id=549309692
摇滚情歌 铁汉柔情,28万,https://music.163.com/#/playlist?id=103074824,Alex酱,https://music.163.com/#/user/home?id=58149808
迷幻后摇，秘境空间,28万,https://music.163.com/#/playlist?id=71017335,pure日月,https://music.163.com/#/user/home?id=897345
小红莓乐队精选36首,28万,https://music.163.com/#/playlist?id=439288084,月挣绫元洛天依,https://music.163.com/#/user/home?id=57871313
「欧美摇滚」殿堂级作品,28万,https://music.163.com/#/playlist?id=153488013,思想需要歌唱,https://music.163.com/#/user/home?id=121127142
迷幻摇滚 前卫摇滚 艺术摇滚,28万,https://music.163.com/#/playlist?id=3034903642,美国队长偷井盖,https://music.163.com/#/user/home?id=125516911
二十首经典Riff，必听经典摇滚！,28万,https://music.163.com/#/playlist?id=905955472,Meyer丶,https://music.163.com/#/user/home?id=99419305
摇滚‖成为永远疯狂永远浪漫永远清澈的存在,27万,https://music.163.com/#/playlist?id=7692977968,早起头发会炸毛,https://music.163.com/#/user/home?id=7883364392
21世纪拿什么对抗虚无,27万,https://music.163.com/#/playlist?id=5265996064,别狗啊小哭_,https://music.163.com/#/user/home?id=1350638264
屹立于世界东方的『中国摇滚乐』,27万,https://music.163.com/#/playlist?id=6766849826,音乐想象家,https://music.163.com/#/user/home?id=252393521
我在“林肯公园”捡到了“五分钱”,27万,https://music.163.com/#/playlist?id=16955152,逢场作戏的小丑,https://music.163.com/#/user/home?id=10140436
中国摇滚 | 致敬90年代,27万,https://music.163.com/#/playlist?id=7108347217,云音乐摇滚专区,https://music.163.com/#/user/home?id=3396360641
ღ【温柔狂傲】我心中的英伦,27万,https://music.163.com/#/playlist?id=106324252,颜默语,https://music.163.com/#/user/home?id=58008157
涅槃乐队精选，Nirvana,27万,https://music.163.com/#/playlist?id=159026586,仝仝的新衣,https://music.163.com/#/user/home?id=48839594
「摇滚」我的温柔希望你能听见,26万,https://music.163.com/#/playlist?id=7692995957,早起头发会炸毛,https://music.163.com/#/user/home?id=7883364392
抒情金属 ‖ 铁汉柔情 如山似海,26万,https://music.163.com/#/playlist?id=96347691,Panicman,https://music.163.com/#/user/home?id=16896887
草东/刘森/万青/腰/寸铁/重塑……独立.乐队,26万,https://music.163.com/#/playlist?id=8019908878,云村村民9685749213,https://music.163.com/#/user/home?id=248787016
音乐是糟糕生活的唯一解药,26万,https://music.163.com/#/playlist?id=2617347733,路边的马桶,https://music.163.com/#/user/home?id=437495947
世界披头士日 | 摇滚精神永不消逝,26万,https://music.163.com/#/playlist?id=7500446879,网易云音乐,https://music.163.com/#/user/home?id=1
