歌单名称,播放量,歌单链接,用户名称,用户链接
〖古风民谣〗试问卷帘人，却道海棠依旧,172万,https://music.163.com/#/playlist?id=635524567,Colredsh,https://music.163.com/#/user/home?id=55261371
『大黄与小扬』神仙组合妖扬王敬轩＆黄诗,172万,https://music.163.com/#/playlist?id=2522679026,栖舟客7zk,https://music.163.com/#/user/home?id=1291616193
国风说唱：醉酒聆歌 爱恨几何,171万,https://music.163.com/#/playlist?id=2153197706,JediMindTricks,https://music.163.com/#/user/home?id=17647877
「古风」我有歌一曲，尽付烟墨里。,171万,https://music.163.com/#/playlist?id=392637720,柳岸迎归棹,https://music.163.com/#/user/home?id=117625961
[古风]烟雨入江南，山水如墨染,169万,https://music.163.com/#/playlist?id=2864955569,皮皮露__,https://music.163.com/#/user/home?id=1670794251
「古风」质量上乘的小众古风歌,167万,https://music.163.com/#/playlist?id=748831802,鱼板烧好机智,https://music.163.com/#/user/home?id=84529447
古风｜看小说时听的歌单⑩,167万,https://music.163.com/#/playlist?id=6931467049,ARP-ONE,https://music.163.com/#/user/home?id=3307285552
充满仙气的古风歌曲（戏腔）,167万,https://music.163.com/#/playlist?id=2922428102,琉冉,https://music.163.com/#/user/home?id=1569152889
【不才】只身打马过草原,166万,https://music.163.com/#/playlist?id=19901222,给我一个桔子,https://music.163.com/#/user/home?id=7114131
来啊！扶朕登基！,166万,https://music.163.com/#/playlist?id=539339735,在bgm里杀不死我,https://music.163.com/#/user/home?id=362088343
中国古典戏剧《昆曲》,166万,https://music.163.com/#/playlist?id=75396017,LuoPro,https://music.163.com/#/user/home?id=18756235
『惊艳戏腔』君心谁知，红妆绾青丝,163万,https://music.163.com/#/playlist?id=2919520179,冷lllli,https://music.163.com/#/user/home?id=573889706
双笙 囧菌 玄觞 三无 银临 漆柚 Akie秋绘,162万,https://music.163.com/#/playlist?id=803821207,请帮我加热3分钟,https://music.163.com/#/user/home?id=71420737
古风「半缘修道半缘君」,162万,https://music.163.com/#/playlist?id=520821684,沈清秋丷,https://music.163.com/#/user/home?id=312960854
古风二十四节气歌『音阙诗听』,162万,https://music.163.com/#/playlist?id=2809030003,卖羽毛的狮子,https://music.163.com/#/user/home?id=246843869
【戏腔古风】初见惊鸿，一眼半生愁,161万,https://music.163.com/#/playlist?id=6592238791,W-沙丁鱼罐头,https://music.163.com/#/user/home?id=127056488
「古风」朝如青丝暮成雪,161万,https://music.163.com/#/playlist?id=48434616,敛和,https://music.163.com/#/user/home?id=15714396
古风女声| 吟一曲万水千山，醉叹锦绣年华,158万,https://music.163.com/#/playlist?id=2090147245,Double7琦,https://music.163.com/#/user/home?id=60348755
中国风说唱 ｜偏向虎山行！,158万,https://music.163.com/#/playlist?id=2844855149,oreo灵,https://music.163.com/#/user/home?id=412695330
【空山寂寂，禅茶一味】巫娜古琴洞箫合集,157万,https://music.163.com/#/playlist?id=359915902,Elomonda,https://music.163.com/#/user/home?id=115783769
【女声版】绝美古风歌曲精选,157万,https://music.163.com/#/playlist?id=69539394,Double7琦,https://music.163.com/#/user/home?id=60348755
整理一些以前5sing经常循环听的歌曲,156万,https://music.163.com/#/playlist?id=94820063,十一辞,https://music.163.com/#/user/home?id=70625576
【纯乐】古风/练字画画静想,155万,https://music.163.com/#/playlist?id=2095293272,AWOYIMA,https://music.163.com/#/user/home?id=88028147
古风三妖姬:『司夏』『清弄』『蛋卷』,155万,https://music.163.com/#/playlist?id=96750048,青甜i,https://music.163.com/#/user/home?id=33068350
〖绝美&古风〗那些评论过万的古风歌曲,154万,https://music.163.com/#/playlist?id=7223023165,贴一角夕阳,https://music.163.com/#/user/home?id=591305001
忘川风华录本家及精品翻唱收录新歌数风流,154万,https://music.163.com/#/playlist?id=2621615794,金乌快点睡觉觉,https://music.163.com/#/user/home?id=491964610
古风 | 清欢年岁，故梦浮生,153万,https://music.163.com/#/playlist?id=980339992,凉城里外,https://music.163.com/#/user/home?id=344758132
慕寒 东篱 贰婶 河图 西瓜Jun,152万,https://music.163.com/#/playlist?id=971817668,扛起碓氷狂奔冲刺mio,https://music.163.com/#/user/home?id=303504481
『古风男声对唱』与君初相识，犹如故人归,150万,https://music.163.com/#/playlist?id=2013729549,花色游戏,https://music.163.com/#/user/home?id=248755337
国风说唱 | 侠客少年江湖行,150万,https://music.163.com/#/playlist?id=3121760389,远房小姑,https://music.163.com/#/user/home?id=2065856340
古风DJ｜中国风也能蹦迪,149万,https://music.163.com/#/playlist?id=5447102217,杰宇情感君,https://music.163.com/#/user/home?id=134915478
双笙女神＆凯瑟喵女神（超级好听的歌）,148万,https://music.163.com/#/playlist?id=984300176,一抹清新兔,https://music.163.com/#/user/home?id=303076571
大暑●松月生夜凉，风泉满清听,148万,https://music.163.com/#/playlist?id=2310348590,鹿九月,https://music.163.com/#/user/home?id=44287793
【国风堂×恋恋故人难】网易云国风│本家纯歌,147万,https://music.163.com/#/playlist?id=2927443212,瞻小宁,https://music.163.com/#/user/home?id=298607523
江 湖 说 唱 精 选,147万,https://music.163.com/#/playlist?id=756638719,可爱又迷人的反派Luis,https://music.163.com/#/user/home?id=121636153
古风 | 盘点那些好听又悲伤的古风佳曲,146万,https://music.163.com/#/playlist?id=7485944040,月亮藏不住的小情绪,https://music.163.com/#/user/home?id=2118682115
虐心向│剑三/含剧情歌,146万,https://music.163.com/#/playlist?id=555914170,-知音音,https://music.163.com/#/user/home?id=264720957
「古风纯音」露洒长松六月凉,145万,https://music.163.com/#/playlist?id=720565761,-穷尽诗家笔-,https://music.163.com/#/user/home?id=411402173
肥皂菌丨珉珉的猫咪丨 的歌曲合集,145万,https://music.163.com/#/playlist?id=377169800,楼兰我,https://music.163.com/#/user/home?id=69729018
古风：岁月如长河无尽，沧海也变成桑田,144万,https://music.163.com/#/playlist?id=484369407,YouTube热门日推,https://music.163.com/#/user/home?id=19389416
凤舞红尘，风华燃尽 （古风精选，最爱）,144万,https://music.163.com/#/playlist?id=24025706,落君漪,https://music.163.com/#/user/home?id=19762761
国乐的失落与回归【明清小说篇】,141万,https://music.163.com/#/playlist?id=63244489,元粥粥,https://music.163.com/#/user/home?id=39588891
一生一世 周生如故 电视剧原声带,141万,https://music.163.com/#/playlist?id=6770709349,招摇芷嫣-琉璃-司凤璇玑,https://music.163.com/#/user/home?id=1893205097
「古风」孤心照明月，谁知,140万,https://music.163.com/#/playlist?id=779588594,鱼板烧好机智,https://music.163.com/#/user/home?id=84529447
音阙诗听｜策马奔腾 莫问前程,140万,https://music.163.com/#/playlist?id=618086767,夏宁鸽,https://music.163.com/#/user/home?id=260034690
『古风群星版』体验左拥右抱被环绕的感觉,138万,https://music.163.com/#/playlist?id=2054948745,花色游戏,https://music.163.com/#/user/home?id=248755337
[戏腔古风]我见众生皆无意，唯遇你动了情❤,137万,https://music.163.com/#/playlist?id=2687269925,xl月亮,https://music.163.com/#/user/home?id=1296742501
难却戏腔｜待上浓妆，好戏开场•古风歌曲,135万,https://music.163.com/#/playlist?id=8165030805,执剑稳,https://music.163.com/#/user/home?id=290894929
Hiphop 基础【不都是】old school,134万,https://music.163.com/#/playlist?id=629311081,东部小祥,https://music.163.com/#/user/home?id=300887430
千载兴衰，一曲歌尽（不时更新）,133万,https://music.163.com/#/playlist?id=81872285,挥手梦碎,https://music.163.com/#/user/home?id=33328478
「古风·爱情」斟夜色一斗，将风月饮入喉,132万,https://music.163.com/#/playlist?id=5093205489,无限自由_jX11,https://music.163.com/#/user/home?id=1426292524
【古风笛子】笛声入耳，笛韵入心,132万,https://music.163.com/#/playlist?id=2002705384,言予IYO,https://music.163.com/#/user/home?id=310659669
[纯音乐] 古风禅意音乐拾遗~,131万,https://music.163.com/#/playlist?id=968928681,司星南,https://music.163.com/#/user/home?id=566907170
《苍兰诀》电视剧音乐BGM,131万,https://music.163.com/#/playlist?id=7303832716,素莲雪绛,https://music.163.com/#/user/home?id=1538779721
【古风戏腔】台下人走过不见旧颜色,131万,https://music.163.com/#/playlist?id=3094102919,真诚才是必杀技ma,https://music.163.com/#/user/home?id=430896554
【君臣】君臣不相负，来世复君臣,131万,https://music.163.com/#/playlist?id=870548205,墨_安澜,https://music.163.com/#/user/home?id=29761590
少年，这是你向往的江湖吗？,129万,https://music.163.com/#/playlist?id=2026321566,隐匿于蓝,https://music.163.com/#/user/home?id=418592306
古风｜超人气古风戏腔歌曲精选/出山,128万,https://music.163.com/#/playlist?id=7548689463,流镬,https://music.163.com/#/user/home?id=3327387540
壶中日月，安闲市上之仙,125万,https://music.163.com/#/playlist?id=317436278,端坐瘦马_自吟自话,https://music.163.com/#/user/home?id=32942961
【河图】不负荼靡不负时光,125万,https://music.163.com/#/playlist?id=557290918,江停,https://music.163.com/#/user/home?id=392740874
赶走疲惫｜写论文时候听的古风,125万,https://music.163.com/#/playlist?id=2522580693,啤酒雪梨梨梨,https://music.163.com/#/user/home?id=1454625423
以择荇为代表的古风词作大神（戳心向）,123万,https://music.163.com/#/playlist?id=2507734221,叫我山主大人,https://music.163.com/#/user/home?id=322860090
【猫耳FM】好听的广播剧和同人曲。(停更）,120万,https://music.163.com/#/playlist?id=2463797685,不恹不落,https://music.163.com/#/user/home?id=361047891
等什么君[专属歌单],120万,https://music.163.com/#/playlist?id=2988771779,最是人间值得,https://music.163.com/#/user/home?id=448388799
【古风专题】纯诗词曲赋文填词的歌,119万,https://music.163.com/#/playlist?id=84420768,辞雀,https://music.163.com/#/user/home?id=67853143
2023国风热歌：百听不厌，声入人心,118万,https://music.163.com/#/playlist?id=8148068375,LiriCam,https://music.163.com/#/user/home?id=3695860549
福克斯 | 你的狐狸请签收,118万,https://music.163.com/#/playlist?id=2065634550,吴邪-_-,https://music.163.com/#/user/home?id=287620103
【戏】曲之音 【腔】声婉转（古风）,117万,https://music.163.com/#/playlist?id=3098829471,星眸却年华,https://music.163.com/#/user/home?id=627465219
「燃」一生豪情「战」一世忠魂—古风塞下曲,117万,https://music.163.com/#/playlist?id=78262773,_予笙予词_,https://music.163.com/#/user/home?id=13060466
【古风初拥】树树皆山色，枫枫唯落晖,117万,https://music.163.com/#/playlist?id=5353446716,梓川枫枫来贴贴,https://music.163.com/#/user/home?id=1551163722
【影视】岁月沉淀，经典武侠配乐合集。,116万,https://music.163.com/#/playlist?id=509789587,Romantic丶Notes,https://music.163.com/#/user/home?id=90953939
「古风」将相思寄明月 期盼你能察觉,115万,https://music.163.com/#/playlist?id=2100920339,彩虹文学墙,https://music.163.com/#/user/home?id=371381507
『清新古风』云阶月地，关锁千重,114万,https://music.163.com/#/playlist?id=2886684281,菌刀,https://music.163.com/#/user/home?id=331203285
古风｜看小说时听的歌单⑥,114万,https://music.163.com/#/playlist?id=6931469074,ARP-ONE,https://music.163.com/#/user/home?id=3307285552
国风说唱丨人间有味是清欢,113万,https://music.163.com/#/playlist?id=3125926352,苏打管,https://music.163.com/#/user/home?id=1347780614
天官赐福 | 为你明灯三千，为你花开满城,111万,https://music.163.com/#/playlist?id=5436101260,小鸽子Guo,https://music.163.com/#/user/home?id=252369547
【古风】春风若有怜花意，可否许我再少年,110万,https://music.163.com/#/playlist?id=2053568828,两点接无式,https://music.163.com/#/user/home?id=283329049
『中国风电音』弹筝奋逸响，新声秒入神,109万,https://music.163.com/#/playlist?id=2632740425,JuggShots_RADI8,https://music.163.com/#/user/home?id=1313152427
【纯乐】国产游戏古风音乐|仙侠,109万,https://music.163.com/#/playlist?id=152928782,楼船三山雨,https://music.163.com/#/user/home?id=120083142
古风精选｜爆裂好听的虐心伤感向！,108万,https://music.163.com/#/playlist?id=7234594649,佛系音乐藏家,https://music.163.com/#/user/home?id=1437676865
歌单0「刘珂矣，月满弦起风筝误！」,107万,https://music.163.com/#/playlist?id=763273364,安然-ly,https://music.163.com/#/user/home?id=346611362
『国风纯音』宫商角徵 史诗震撼 恢弘大气,107万,https://music.163.com/#/playlist?id=7003766647,路南,https://music.163.com/#/user/home?id=118645872
这番好戏已开腔 管他几人听到曲终,106万,https://music.163.com/#/playlist?id=2012674702,摇情满江树_MbXd,https://music.163.com/#/user/home?id=1309502799
『洞箫』如泣如诉之箫曲（精选）,106万,https://music.163.com/#/playlist?id=409348052,末上花开了,https://music.163.com/#/user/home?id=121807222
至美古风『古风纯音乐』,105万,https://music.163.com/#/playlist?id=127913668,清风醉忆,https://music.163.com/#/user/home?id=68680649
分享一些雲音樂的好听佛曲佛樂佛歌,105万,https://music.163.com/#/playlist?id=531894014,腐音魂耀,https://music.163.com/#/user/home?id=327634741
【中国古典名曲】高山流水觅知音,105万,https://music.163.com/#/playlist?id=85808561,箐谷霙,https://music.163.com/#/user/home?id=54473848
【古风柔情】古风•治愈,104万,https://music.163.com/#/playlist?id=2363496065,可爱敏ovo,https://music.163.com/#/user/home?id=480051732
戏腔｜折扇戏影花，皮影戏竹马,104万,https://music.163.com/#/playlist?id=2879938055,时雨霏霏1803,https://music.163.com/#/user/home?id=1388316517
慕寒 东篱 | 东篱把酒黄昏后 有暗香盈袖,104万,https://music.163.com/#/playlist?id=592481714,miolism,https://music.163.com/#/user/home?id=380237165
唯美古风轻音乐,104万,https://music.163.com/#/playlist?id=32947314,曲文焉,https://music.163.com/#/user/home?id=36938320
沃特艾文儿｜何谓惊艳,104万,https://music.163.com/#/playlist?id=2027890405,后海小鱼干,https://music.163.com/#/user/home?id=439980785
古风：十里红妆不负卿，一世芳华许终身,103万,https://music.163.com/#/playlist?id=7539357128,小翅膀的羽毛,https://music.163.com/#/user/home?id=7883224351
『古风』隐于深山，觅一处凡尘良境,103万,https://music.163.com/#/playlist?id=993341579,林玥篱,https://music.163.com/#/user/home?id=348981744
玲珑骰子安红豆 入骨相思知不知【绝美古风,103万,https://music.163.com/#/playlist?id=32632970,君子藏剑,https://music.163.com/#/user/home?id=39539620
戏腔/古风歌曲·兰花指捻红尘似水~,103万,https://music.163.com/#/playlist?id=2209417715,榆侑,https://music.163.com/#/user/home?id=1445961184
古风】码字绘画看书摸鱼通用歌单~激发灵感,102万,https://music.163.com/#/playlist?id=579901867,疗爷XD,https://music.163.com/#/user/home?id=371216754
杨玉环 ‘云想衣裳花想容 春风拂槛露华浓’,102万,https://music.163.com/#/playlist?id=4946087566,Sky安之,https://music.163.com/#/user/home?id=1325660153
『锦绣古风』惊鸿一瞥醉红颜,102万,https://music.163.com/#/playlist?id=2119065118,柴HEIHEI,https://music.163.com/#/user/home?id=312551300
【中国鼓/震撼向/冷门】鼓中国,102万,https://music.163.com/#/playlist?id=2409973202,江澄子dawno,https://music.163.com/#/user/home?id=300069437
【武侠】我本江湖人，当为江湖魂,101万,https://music.163.com/#/playlist?id=3102271741,周仔呀,https://music.163.com/#/user/home?id=540766542
听一次就爱上的古风翻唱,101万,https://music.163.com/#/playlist?id=2489366654,小温睡啦,https://music.163.com/#/user/home?id=1525060042
◤古风纯音乐◢小舟从此逝，江海寄余生,100万,https://music.163.com/#/playlist?id=2466421224,西西弗的猫Iris,https://music.163.com/#/user/home?id=76536833
各种虐向CP混剪必经之路,100万,https://music.163.com/#/playlist?id=5091738668,赛博月亮,https://music.163.com/#/user/home?id=1438315527
向江南折过花，对春风与红蜡,99万,https://music.163.com/#/playlist?id=2676372602,拾辰QAQ,https://music.163.com/#/user/home?id=1567741258
绝世而独立，古风绻缱,99万,https://music.163.com/#/playlist?id=5195936965,花萦风,https://music.163.com/#/user/home?id=1556102246
【霹雳纪元】霹雳布袋戏片头曲片尾曲合集,99万,https://music.163.com/#/playlist?id=372579971,玉指奏清商,https://music.163.com/#/user/home?id=108654454
古风｜任他凡事清浊，为你一笑间轮回甘堕,98万,https://music.163.com/#/playlist?id=493976959,理想星野,https://music.163.com/#/user/home?id=343511029
『黄诗扶』作曲&演唱&编曲&参创,98万,https://music.163.com/#/playlist?id=594539417,贝壳笔壳,https://music.163.com/#/user/home?id=274249147
绝美古风戏腔 | 一悲一喜一抖袖,96万,https://music.163.com/#/playlist?id=7490105774,不二叔情感翻译官,https://music.163.com/#/user/home?id=556046321
【古风纯音】丝丝笙竹玉笛声,94万,https://music.163.com/#/playlist?id=2171350004,昨夜西窗雪,https://music.163.com/#/user/home?id=134369996
【古风】女攻音，不仅燃还撩！,94万,https://music.163.com/#/playlist?id=624554506,看见彩虹的阿茗,https://music.163.com/#/user/home?id=278089407
音色优美动听～【精选古筝曲】,93万,https://music.163.com/#/playlist?id=436041221,天籁之音绝妙的音符,https://music.163.com/#/user/home?id=5845977
「古风」二胡前奏，予你一段静好岁月,93万,https://music.163.com/#/playlist?id=2390892843,-穷尽诗家笔-,https://music.163.com/#/user/home?id=411402173
「古风」一句话戳心的剧情歌,93万,https://music.163.com/#/playlist?id=699652909,鱼板烧好机智,https://music.163.com/#/user/home?id=84529447
“红尘客栈风似刀，骤雨落宿命敲”,92万,https://music.163.com/#/playlist?id=7519787887,泊忆张,https://music.163.com/#/user/home?id=513373920
"那些年的古风燃曲【部分戏腔的,不含同人曲",92万,https://music.163.com/#/playlist?id=716781326,鳯狱炎,https://music.163.com/#/user/home?id=470757276
好听•旋律•古风/国风歌曲合集,92万,https://music.163.com/#/playlist?id=7086098623,-甜饼怪BABE-,https://music.163.com/#/user/home?id=484356241
以冬♪『你是无意穿堂风 偏偏孤倨引山洪』,92万,https://music.163.com/#/playlist?id=894752280,司南指北詬,https://music.163.com/#/user/home?id=328737123
梦里不知身是客 一晌贪欢,91万,https://music.163.com/#/playlist?id=397428208,_酩酊一场,https://music.163.com/#/user/home?id=98555024
古风催泪 | 那些虐到骨子里的古风歌曲,89万,https://music.163.com/#/playlist?id=7580589046,月亮藏不住的小情绪,https://music.163.com/#/user/home?id=2118682115
「冷门私藏」好听中文歌曲 每首都是宝藏,89万,https://music.163.com/#/playlist?id=903240945,赤夕_,https://music.163.com/#/user/home?id=314386941
玲珑一曲，山河也寂,89万,https://music.163.com/#/playlist?id=80640032,风飒飒兮木萧萧,https://music.163.com/#/user/home?id=70922072
网易《阴阳师》游戏系列原声合集,89万,https://music.163.com/#/playlist?id=458404600,Siegerix,https://music.163.com/#/user/home?id=2792507
锦零Vk大柯Boss暮铃阮豆艾辰/【POP】古风,88万,https://music.163.com/#/playlist?id=911932909,山茶铺子ts,https://music.163.com/#/user/home?id=509516684
国风说唱大赏 | 嘻哈侠客 说唱江湖,87万,https://music.163.com/#/playlist?id=7649710244,云音乐官方歌单,https://music.163.com/#/user/home?id=1463586082
人间不值得 黄诗扶值得.,87万,https://music.163.com/#/playlist?id=2721877134,UnicornKingdom,https://music.163.com/#/user/home?id=558948530
古风国风| 倚楼听风雨淡看江湖路,87万,https://music.163.com/#/playlist?id=6613049052,杨晓一Jessica,https://music.163.com/#/user/home?id=9272348
【中华道教】静修 冥想 真·修仙专用,87万,https://music.163.com/#/playlist?id=977349520,太玄老祖,https://music.163.com/#/user/home?id=413410967
江入大荒，月落无疆，国风纯音----月下,86万,https://music.163.com/#/playlist?id=1984289116,月下散落出世,https://music.163.com/#/user/home?id=325860743
「古风•一字歌名」字不在多，动情即可,86万,https://music.163.com/#/playlist?id=2021224621,-穷尽诗家笔-,https://music.163.com/#/user/home?id=411402173
古风｜看小说时听的歌单④,86万,https://music.163.com/#/playlist?id=6931474033,ARP-ONE,https://music.163.com/#/user/home?id=3307285552
2023超火国风歌曲｜与天齐 难却 星月落,85万,https://music.163.com/#/playlist?id=8148139245,LiriCam,https://music.163.com/#/user/home?id=3695860549
『国风民谣』青鸟踏沧浪，随诗抵达他乡,85万,https://music.163.com/#/playlist?id=2386026159,一生向海,https://music.163.com/#/user/home?id=607590588
秦时明月背景音乐BGM(全集尽收),85万,https://music.163.com/#/playlist?id=2523512976,笙歌一生叹离愁,https://music.163.com/#/user/home?id=1356154360
「评论过万 古风经典」,84万,https://music.163.com/#/playlist?id=2118216512,-凌沧洲-,https://music.163.com/#/user/home?id=494869347
【盗墓笔记 】小哥归来，好久不见。,84万,https://music.163.com/#/playlist?id=40392681,端坐瘦马_自吟自话,https://music.163.com/#/user/home?id=32942961
武侠玄幻小说 剧情同人歌曲燃悲伤（持更）,83万,https://music.163.com/#/playlist?id=902880163,Viotee,https://music.163.com/#/user/home?id=412624850
《古装电视剧》主题曲选集,83万,https://music.163.com/#/playlist?id=2801580261,喜乐大本营,https://music.163.com/#/user/home?id=1326669658
绝美古风戏腔：台下无故人，陈词唱悲观,82万,https://music.163.com/#/playlist?id=7696663085,执剑稳,https://music.163.com/#/user/home?id=290894929
古风 | 一人一首好听的古风曲,82万,https://music.163.com/#/playlist?id=7482581570,月亮藏不住的小情绪,https://music.163.com/#/user/home?id=2118682115
戏腔|一曲唱罷，哪個愛我真容顏,82万,https://music.163.com/#/playlist?id=752909982,流水逝尽繁华,https://music.163.com/#/user/home?id=380993607
抖腿 | 国人古风电音(无人声),82万,https://music.163.com/#/playlist?id=2132987324,绿雾绕青苔,https://music.163.com/#/user/home?id=290038122
缥缈云仙，侠义无边,82万,https://music.163.com/#/playlist?id=53700995,況未銘,https://music.163.com/#/user/home?id=31671358
一曲戏腔，歌颂冷暖,81万,https://music.163.com/#/playlist?id=2034511877,乐天不乐,https://music.163.com/#/user/home?id=379601668
车载Dj版 ‖ 油门到底 一路狂嗨,80万,https://music.163.com/#/playlist?id=7683944951,____從蓉er,https://music.163.com/#/user/home?id=355691121
2022听一首就爱上的任然,80万,https://music.163.com/#/playlist?id=905167264,乖张Remix,https://music.163.com/#/user/home?id=483590497
「轻音乐」古风纯调/传统乐器,79万,https://music.163.com/#/playlist?id=889833764,Giselle-cc,https://music.163.com/#/user/home?id=572593505
古风说唱 | 中国风说唱 | 精挑细选,78万,https://music.163.com/#/playlist?id=2285381891,水镜吟,https://music.163.com/#/user/home?id=491538066
【封茗囧菌】嗯 是囧菌啊,78万,https://music.163.com/#/playlist?id=2388418696,Mr晓先,https://music.163.com/#/user/home?id=412790329
古风歌手合唱团｜说吧，你想要听几P的啊？,77万,https://music.163.com/#/playlist?id=421840053,橘狸与胖,https://music.163.com/#/user/home?id=133898524
纯音乐（禅意 冥想 修身 养心）,76万,https://music.163.com/#/playlist?id=6900879506,lqx-579,https://music.163.com/#/user/home?id=4926152488
古风‖各大类戏腔,76万,https://music.163.com/#/playlist?id=5083098700,从不洗裤,https://music.163.com/#/user/home?id=2008041985
〖古风纯音乐〗（悲伤慎入）,76万,https://music.163.com/#/playlist?id=755326948,何为秋凉,https://music.163.com/#/user/home?id=486934700
古风燃曲＆快意江湖,76万,https://music.163.com/#/playlist?id=880283499,初茶io,https://music.163.com/#/user/home?id=251241884
快意恩仇少年郎,76万,https://music.163.com/#/playlist?id=517746581,龙舌兰小姐,https://music.163.com/#/user/home?id=339967655
2023古风电视剧OST→旦逢良辰 顺颂时宜♡,75万,https://music.163.com/#/playlist?id=8016941612,小颖盼盼,https://music.163.com/#/user/home?id=446677441
cv景向谁依cv羊仔cv妖扬翼之声 广播剧配音,75万,https://music.163.com/#/playlist?id=2543117378,久娓喵,https://music.163.com/#/user/home?id=294468316
本家 | 忘川风华录单曲合集,75万,https://music.163.com/#/playlist?id=2996913635,忘川风华录,https://music.163.com/#/user/home?id=1497474994
人生天地间，忽如远行客【百首古风精选】,75万,https://music.163.com/#/playlist?id=6655847198,辣椒,https://music.163.com/#/user/home?id=327308002
看修仙/武侠/玄幻小说BGM,75万,https://music.163.com/#/playlist?id=869753972,喵啊喵了个咪的,https://music.163.com/#/user/home?id=70242568
古风【女声高燃】,75万,https://music.163.com/#/playlist?id=487473462,西瓜-_x,https://music.163.com/#/user/home?id=97284421
古风仙侠 | 回眸已是千年，你还在人群中,74万,https://music.163.com/#/playlist?id=4966400318,小鸽子Guo,https://music.163.com/#/user/home?id=252369547
剑网三的烽烟战火爱恨情仇【剑三剧情歌】,74万,https://music.163.com/#/playlist?id=42225943,兔萝卜Akane,https://music.163.com/#/user/home?id=47087469
国风·电音 ‖ 云际遨游 梦幻古都,73万,https://music.163.com/#/playlist?id=3105535044,山海共存_,https://music.163.com/#/user/home?id=368058787
一连十六卦 卦卦皆无你罢了杀了那个算命的,73万,https://music.163.com/#/playlist?id=799068268,某人格_,https://music.163.com/#/user/home?id=534059075
适合循环播放的纯音乐（二）,73万,https://music.163.com/#/playlist?id=106541570,樱井莜木,https://music.163.com/#/user/home?id=78905899
清平乐丨四十二年如梦过 东风吹淚洒昭陵,73万,https://music.163.com/#/playlist?id=4950427080,VARERED,https://music.163.com/#/user/home?id=372805517
古风温柔男声【催眠向】,72万,https://music.163.com/#/playlist?id=2093547691,顾子熹今天把长庚让给我了吗,https://music.163.com/#/user/home?id=419227027
中国人不蹦洋迪|现代国风纯音乐,72万,https://music.163.com/#/playlist?id=7383605008,森林乐团,https://music.163.com/#/user/home?id=1784272932
国风｜古风 音乐新潮大赏 声声扣人心弦,71万,https://music.163.com/#/playlist?id=8144959410,奶茶给我亿口-y,https://music.163.com/#/user/home?id=7854794623
［古风·乐器纯曲］琴瑟在御，莫不静好,70万,https://music.163.com/#/playlist?id=457861711,陈风流昂,https://music.163.com/#/user/home?id=328347252
古风剧情版 | 一曲一故事,70万,https://music.163.com/#/playlist?id=882095110,岁方秋v,https://music.163.com/#/user/home?id=516813702
看小说听的歌「古风向」,69万,https://music.163.com/#/playlist?id=2542760287,溪初訶溪风,https://music.163.com/#/user/home?id=373235153
女声翻唱~〖古风/动漫/电影〗❤,69万,https://music.163.com/#/playlist?id=2496148551,努力的雪澈,https://music.163.com/#/user/home?id=121618140
禅音 修心养性的古琴,69万,https://music.163.com/#/playlist?id=428874432,云轻掠过,https://music.163.com/#/user/home?id=17692554
国风节奏踩点纯音乐【国潮up】,69万,https://music.163.com/#/playlist?id=5126144747,余声涟漪,https://music.163.com/#/user/home?id=1460494279
古风纯音乐，酣畅淋漓，静谧悠远,68万,https://music.163.com/#/playlist?id=5157273379,悟空kilk,https://music.163.com/#/user/home?id=1395001014
【古风】繁华落尽，也不过是一捧黄沙,68万,https://music.163.com/#/playlist?id=2290511011,橙子味的粽子,https://music.163.com/#/user/home?id=269071318
❀声控｜被天使吻过嗓子的他们,68万,https://music.163.com/#/playlist?id=914905178,经典原味布丁,https://music.163.com/#/user/home?id=527806882
古风｜看小说时听的歌单②,67万,https://music.163.com/#/playlist?id=6931482943,ARP-ONE,https://music.163.com/#/user/home?id=3307285552
三千多首古风歌曲（古风大神的歌曲合集）,67万,https://music.163.com/#/playlist?id=431050846,墨倾舞,https://music.163.com/#/user/home?id=104649178
〖古风〗指尖朱砂，眉间风华,66万,https://music.163.com/#/playlist?id=761484497,上杉绘梨祎,https://music.163.com/#/user/home?id=304739328
「古风」岁月失语 惟石能言,66万,https://music.163.com/#/playlist?id=5463651140,小呆_GIoa,https://music.163.com/#/user/home?id=1322817100
音有锦瑟诉流年【古风歌单戏腔/燃向】,66万,https://music.163.com/#/playlist?id=2300149732,弦上清辉夜从寒,https://music.163.com/#/user/home?id=1396008565
燃系｜古风爱好者的专属运动音乐,65万,https://music.163.com/#/playlist?id=7390770247,箜箜如也-,https://music.163.com/#/user/home?id=380156251
『古风田园』云烟皆过，归往竹林深处,65万,https://music.163.com/#/playlist?id=731810819,程乌青,https://music.163.com/#/user/home?id=126014458
一些古风快节奏，闯荡江湖时听～,65万,https://music.163.com/#/playlist?id=590230625,WOLF饕餮,https://music.163.com/#/user/home?id=413991420
道家仙乐 无为之道 道法自然,64万,https://music.163.com/#/playlist?id=2451438321,半生浮游过,https://music.163.com/#/user/home?id=479300748
虐心剑三剧情歌,64万,https://music.163.com/#/playlist?id=2170492068,JinX雪儿,https://music.163.com/#/user/home?id=495594741
【古风高燃】 | 不问身归处，只求烈酒温喉,63万,https://music.163.com/#/playlist?id=2422171250,小水水sqq,https://music.163.com/#/user/home?id=395140848
